agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,9640.0,,-9640.0,0,9640.0,0.0,0.0
H1,,,,62.5,119,,,,152,29.5,181.5,152,0.0,0.0
H2,,,,176.5,,,,,216,-39.5,176.5,216,0.0,0.0
H3,,,,62.5,191,,,,114,139.5,253.5,114,0.0,0.0
H4,,,,133.5,,,,,186,-52.5,133.5,186,0.0,0.0
H5,,,,62.5,161,,,,135,88.5,223.5,135,0.0,0.0
H6,,,,62.5,110,,,,125,47.5,172.5,125,0.0,0.0
H7,,,,62.5,100,,,,198,-35.5,162.5,198,0.0,0.0
H8,,,,62.5,173,,,,107,128.5,235.5,107,0.0,0.0
H9,,,,62.5,82,,,,111,33.5,144.5,111,0.0,0.0
H10,,,,135.5,,,,,113,22.5,135.5,113,0.0,0.0
H11,,,,62.5,88,,,,97,53.5,150.5,97,0.0,0.0
H12,,,,62.5,72,,,,221,-86.5,134.5,221,0.0,0.0
H13,,,,62.5,196,,,,181,77.5,258.5,181,0.0,0.0
H14,,,,62.5,156,,,,155,63.5,218.5,155,0.0,0.0
H15,,,,62.5,130,,,,139,53.5,192.5,139,0.0,0.0
H16,,,,159.5,,,,,116,43.5,159.5,116,0.0,0.0
H17,,,,62.5,91,,,,172,-18.5,153.5,172,0.0,0.0
H18,,,,62.5,147,,,,144,65.5,209.5,144,0.0,0.0
H19,,,,62.5,119,,,,127,54.5,181.5,127,0.0,0.0
H20,,,,154.5,,,,,186,-31.5,154.5,186,0.0,0.0
H21,,,,62.5,161,,,,113,110.5,223.5,113,0.0,0.0
H22,,,,62.5,88,,,,69,81.5,150.5,69,0.0,0.0
H23,,,,62.5,44,,,,170,-63.5,106.5,170,0.0,0.0
H24,,,,178.5,,,,,121,57.5,178.5,121,0.0,0.0
H25,,,,62.5,96,,,,168,-9.5,158.5,168,0.0,0.0
H26,,,,62.5,143,,,,68,137.5,205.5,68,0.0,0.0
H27,,,,62.5,43,,,,144,-38.5,105.5,144,0.0,0.0
H28,,,,163.5,,,,,153,10.5,163.5,153,0.0,0.0
H29,,,,62.5,128,,,,159,31.5,190.5,159,0.0,0.0
H30,,,,62.5,134,,,,188,8.5,196.5,188,0.0,0.0
H31,,,,62.5,163,,,,173,52.5,225.5,173,0.0,0.0
H32,,,,62.5,148,,,,229,-18.5,210.5,229,0.0,0.0
H33,,,,62.5,204,,,,230,36.5,266.5,230,0.0,0.0
H34,,,,62.5,205,,,,125,142.5,267.5,125,0.0,0.0
H35,,,,62.5,100,,,,114,48.5,162.5,114,0.0,0.0
H36,,,,62.5,89,,,,120,31.5,151.5,120,0.0,0.0
H37,,,,143.5,,,,,167,-23.5,143.5,167,0.0,0.0
H38,,,,62.5,142,,,,186,18.5,204.5,186,0.0,0.0
H39,,,,62.5,161,,,,79,144.5,223.5,79,0.0,0.0
H40,,,,62.5,54,,,,134,-17.5,116.5,134,0.0,0.0
H41,,,,62.5,109,,,,63,108.5,171.5,63,0.0,0.0
H42,,,,96.5,,,,,112,-15.5,96.5,112,0.0,0.0
H43,,,,140.5,,,,,112,28.5,140.5,112,0.0,0.0
