agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,17867.0,,-17867.0,0,17867.0,0.0,0.0
H1,,,,5496.0,,,,,2250,3246.0,5496.0,2250,0.0,0.0
H2,,,,1162.0,,,,,,1162.0,1162.0,0,0.0,0.0
H3,,,,2218.0,,,,,4541,-2323.0,2218.0,4541,0.0,0.0
H4,,,,4685.0,,,,,1413,3272.0,4685.0,1413,0.0,0.0
H5,,,,1980.0,,,,,5218,-3238.0,1980.0,5218,0.0,0.0
big_short,,,,750.0,1000,,,,,1750.0,1750.0,0,0.0,0.0
big_mid,,,,1576.0,500,,,,,2076.0,2076.0,0,0.0,0.0
big_long,,,,,5218,,,,,5218,5218,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,6704,,,,,6704,6704,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,17867.0,13422,,,17867.0,13422,0,31289.0,31289.0,0.0,0.0
SYSTEM,system,System Total,31289.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,31289.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
