agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,20000.0,-20000.0,0,20000.0,0.0,0.0
H1,,,,150.0,,,,150.0,150.0,0,0.0,0.0
H2,,,,334.0,,,,334.0,334.0,0,0.0,0.0
H3,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H4,,,,183.0,,,,183.0,183.0,0,0.0,0.0
H5,,,,137.0,,,,137.0,137.0,0,0.0,0.0
H6,,,,300.0,,,,300.0,300.0,0,0.0,0.0
H7,,,,117.0,,,,117.0,117.0,0,0.0,0.0
H8,,,,343.0,,,,343.0,343.0,0,0.0,0.0
H9,,,,216.0,,,,216.0,216.0,0,0.0,0.0
H10,,,,180.0,,,,180.0,180.0,0,0.0,0.0
H11,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H12,,,,350.0,,,,350.0,350.0,0,0.0,0.0
H13,,,,124.0,,,,124.0,124.0,0,0.0,0.0
H14,,,,253.0,,,,253.0,253.0,0,0.0,0.0
H15,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H16,,,,286.0,,,,286.0,286.0,0,0.0,0.0
H17,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H18,,,,220.0,,,,220.0,220.0,0,0.0,0.0
H19,,,,208.0,,,,208.0,208.0,0,0.0,0.0
H20,,,,334.0,,,,334.0,334.0,0,0.0,0.0
H21,,,,103.0,,,,103.0,103.0,0,0.0,0.0
H22,,,,276.0,,,,276.0,276.0,0,0.0,0.0
H23,,,,182.0,,,,182.0,182.0,0,0.0,0.0
H24,,,,176.0,,,,176.0,176.0,0,0.0,0.0
H25,,,,288.0,,,,288.0,288.0,0,0.0,0.0
H26,,,,201.0,,,,201.0,201.0,0,0.0,0.0
H27,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H28,,,,186.0,,,,186.0,186.0,0,0.0,0.0
H29,,,,232.0,,,,232.0,232.0,0,0.0,0.0
H30,,,,229.0,,,,229.0,229.0,0,0.0,0.0
H31,,,,207.0,,,,207.0,207.0,0,0.0,0.0
H32,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H33,,,,266.0,,,,266.0,266.0,0,0.0,0.0
H34,,,,75.0,,,,75.0,75.0,0,0.0,0.0
H35,,,,169.0,,,,169.0,169.0,0,0.0,0.0
H36,,,,338.0,,,,338.0,338.0,0,0.0,0.0
H37,,,,22,,,,22,22,0,0.0,0.0
H38,,,,326.0,,,,326.0,326.0,0,0.0,0.0
H39,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H40,,,,334.0,,,,334.0,334.0,0,0.0,0.0
H41,,,,156.0,,,,156.0,156.0,0,0.0,0.0
H42,,,,99,,,,99,99,0,0.0,0.0
H43,,,,366.0,,,,366.0,366.0,0,0.0,0.0
H44,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H45,,,,267.0,,,,267.0,267.0,0,0.0,0.0
H46,,,,182.0,,,,182.0,182.0,0,0.0,0.0
H47,,,,173.0,,,,173.0,173.0,0,0.0,0.0
H48,,,,255.0,,,,255.0,255.0,0,0.0,0.0
H49,,,,141.0,,,,141.0,141.0,0,0.0,0.0
H50,,,,201.0,,,,201.0,201.0,0,0.0,0.0
H51,,,,213.0,,,,213.0,213.0,0,0.0,0.0
H52,,,,190.0,,,,190.0,190.0,0,0.0,0.0
H53,,,,115.0,,,,115.0,115.0,0,0.0,0.0
H54,,,,280.0,,,,280.0,280.0,0,0.0,0.0
H55,,,,73,,,,73,73,0,0.0,0.0
H56,,,,275.0,,,,275.0,275.0,0,0.0,0.0
H57,,,,235.0,,,,235.0,235.0,0,0.0,0.0
H58,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H59,,,,354.0,,,,354.0,354.0,0,0.0,0.0
H60,,,,210.0,,,,210.0,210.0,0,0.0,0.0
H61,,,,157.0,,,,157.0,157.0,0,0.0,0.0
H62,,,,264.0,,,,264.0,264.0,0,0.0,0.0
H63,,,,168.0,,,,168.0,168.0,0,0.0,0.0
H64,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H65,,,,199.0,,,,199.0,199.0,0,0.0,0.0
H66,,,,268.0,,,,268.0,268.0,0,0.0,0.0
H67,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H68,,,,307.0,,,,307.0,307.0,0,0.0,0.0
H69,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H70,,,,240.0,,,,240.0,240.0,0,0.0,0.0
H71,,,,205.0,,,,205.0,205.0,0,0.0,0.0
H72,,,,184.0,,,,184.0,184.0,0,0.0,0.0
H73,,,,298.0,,,,298.0,298.0,0,0.0,0.0
H74,,,,163.0,,,,163.0,163.0,0,0.0,0.0
H75,,,,186.0,,,,186.0,186.0,0,0.0,0.0
H76,,,,195.0,,,,195.0,195.0,0,0.0,0.0
H77,,,,265.0,,,,265.0,265.0,0,0.0,0.0
H78,,,,180.0,,,,180.0,180.0,0,0.0,0.0
H79,,,,69.0,,,,69.0,69.0,0,0.0,0.0
H80,,,,293.0,,,,293.0,293.0,0,0.0,0.0
H81,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H82,,,,266.0,,,,266.0,266.0,0,0.0,0.0
H83,,,,148.0,,,,148.0,148.0,0,0.0,0.0
H84,,,,261.0,,,,261.0,261.0,0,0.0,0.0
H85,,,,180.0,,,,180.0,180.0,0,0.0,0.0
H86,,,,221.0,,,,221.0,221.0,0,0.0,0.0
H87,,,,227.0,,,,227.0,227.0,0,0.0,0.0
H88,,,,244.0,,,,244.0,244.0,0,0.0,0.0
H89,,,,187.0,,,,187.0,187.0,0,0.0,0.0
H90,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H91,,,,218.0,,,,218.0,218.0,0,0.0,0.0
H92,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H93,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H94,,,,148.0,,,,148.0,148.0,0,0.0,0.0
H95,,,,303.0,,,,303.0,303.0,0,0.0,0.0
H96,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H97,,,,216.0,,,,216.0,216.0,0,0.0,0.0
H98,,,,174.0,,,,174.0,174.0,0,0.0,0.0
H99,,,,287.0,,,,287.0,287.0,0,0.0,0.0
H100,,,,118.0,,,,118.0,118.0,0,0.0,0.0
SYSTEM,,,,20000.0,,,20000.0,0,20000.0,20000.0,0.0,0.0
SYSTEM,system,System Total,20000.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,20000.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
