agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,16626.0,,-16626.0,0,16626.0,0.0,0.0
H1,,,,3411.0,,,,,1712,1699.0,3411.0,1712,0.0,0.0
H2,,,,215.0,,,,,500,-285.0,215.0,500,0.0,0.0
H3,,,,3163.0,,,,,2410,753.0,3163.0,2410,0.0,0.0
H4,,,,2778.0,,,,,5207,-2429.0,2778.0,5207,0.0,0.0
H5,,,,3683,1212,,,,3042,1853,4895,3042,0.0,0.0
big_short,,,,625.0,1000,,,,,1625.0,1625.0,0,0.0,0.0
big_mid,,,,2126.0,1000,,,,,3126.0,3126.0,0,0.0,0.0
big_long,,,,625.0,500,,,,,1125.0,1125.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,7249,,,,,7249,7249,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,1910,,,,,1910,1910,0,0.0,0.0
SYSTEM,,,,16626.0,12871,,,16626.0,12871,0,29497.0,29497.0,0.0,0.0
SYSTEM,system,System Total,29497.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,29497.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
