agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,11197.0,-11197.0,0,11197.0,0.0,0.0
H1,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H2,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H3,,,,12.0,,,,12.0,12.0,0,0.0,0.0
H4,,,,246.0,,,,246.0,246.0,0,0.0,0.0
H5,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H6,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H7,,,,129.0,,,,129.0,129.0,0,0.0,0.0
H8,,,,73.0,,,,73.0,73.0,0,0.0,0.0
H9,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H10,,,,172.0,,,,172.0,172.0,0,0.0,0.0
H11,,,,66.0,,,,66.0,66.0,0,0.0,0.0
H12,,,,,,,,0,0,0,0.0,0.0
H13,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H14,,,,270.0,,,,270.0,270.0,0,0.0,0.0
H15,,,,19.0,,,,19.0,19.0,0,0.0,0.0
H16,,,,204.0,,,,204.0,204.0,0,0.0,0.0
H17,,,,,,,,0,0,0,0.0,0.0
H18,,,,118.0,,,,118.0,118.0,0,0.0,0.0
H19,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H20,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H21,,,,158.0,,,,158.0,158.0,0,0.0,0.0
H22,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H23,,,,150.0,,,,150.0,150.0,0,0.0,0.0
H24,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H25,,,,170.0,,,,170.0,170.0,0,0.0,0.0
H26,,,,27.0,,,,27.0,27.0,0,0.0,0.0
H27,,,,122.0,,,,122.0,122.0,0,0.0,0.0
H28,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H29,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H30,,,,157.0,,,,157.0,157.0,0,0.0,0.0
H31,,,,14.0,,,,14.0,14.0,0,0.0,0.0
H32,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H33,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H34,,,,90.0,,,,90.0,90.0,0,0.0,0.0
H35,,,,68.0,,,,68.0,68.0,0,0.0,0.0
H36,,,,198.0,,,,198.0,198.0,0,0.0,0.0
H37,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H38,,,,147.0,,,,147.0,147.0,0,0.0,0.0
H39,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H40,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H41,,,,41.0,,,,41.0,41.0,0,0.0,0.0
H42,,,,6.0,,,,6.0,6.0,0,0.0,0.0
H43,,,,237.0,,,,237.0,237.0,0,0.0,0.0
H44,,,,34.0,,,,34.0,34.0,0,0.0,0.0
