agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,7134.0,,-7134.0,0,7134.0,0.0,0.0
H1,,,,31.25,58,,,,228,-138.75,89.25,228,0.0,0.0
H2,,,,86.25,,,,,25,61.25,86.25,25,0.0,0.0
H3,,,,138.25,,,,,111,27.25,138.25,111,0.0,0.0
H4,,,,31.25,86,,,,206,-88.75,117.25,206,0.0,0.0
H5,,,,31.25,181,,,,64,148.25,212.25,64,0.0,0.0
H6,,,,31.25,39,,,,190,-119.75,70.25,190,0.0,0.0
H7,,,,31.25,165,,,,165,31.25,196.25,165,0.0,0.0
H8,,,,31.25,140,,,,202,-30.75,171.25,202,0.0,0.0
H9,,,,31.25,177,,,,214,-5.75,208.25,214,0.0,0.0
H10,,,,192.25,,,,,107,85.25,192.25,107,0.0,0.0
H11,,,,31.25,82,,,,65,48.25,113.25,65,0.0,0.0
H12,,,,31.25,40,,,,57,14.25,71.25,57,0.0,0.0
H13,,,,31.25,32,,,,70,-6.75,63.25,70,0.0,0.0
H14,,,,71.25,,,,,289,-217.75,71.25,289,0.0,0.0
H15,,,,255.25,,,,,238,17.25,255.25,238,0.0,0.0
H16,,,,212.25,,,,,110,102.25,212.25,110,0.0,0.0
H17,,,,31.25,85,,,,95,21.25,116.25,95,0.0,0.0
H18,,,,31.25,70,,,,239,-137.75,101.25,239,0.0,0.0
H19,,,,31.25,214,,,,226,19.25,245.25,226,0.0,0.0
H20,,,,31.25,201,,,,263,-30.75,232.25,263,0.0,0.0
H21,,,,31.25,238,,,,80,189.25,269.25,80,0.0,0.0
H22,,,,31.25,55,,,,83,3.25,86.25,83,0.0,0.0
H23,,,,31.25,58,,,,138,-48.75,89.25,138,0.0,0.0
H24,,,,133.25,,,,,71,62.25,133.25,71,0.0,0.0
H25,,,,31.25,46,,,,108,-30.75,77.25,108,0.0,0.0
H26,,,,31.25,83,,,,70,44.25,114.25,70,0.0,0.0
H27,,,,67.25,,,,,137,-69.75,67.25,137,0.0,0.0
H28,,,,31.25,112,,,,57,86.25,143.25,57,0.0,0.0
H29,,,,31.25,32,,,,120,-56.75,63.25,120,0.0,0.0
H30,,,,31.25,95,,,,77,49.25,126.25,77,0.0,0.0
H31,,,,31.25,52,,,,140,-56.75,83.25,140,0.0,0.0
H32,,,,31.25,115,,,,124,22.25,146.25,124,0.0,0.0
H33,,,,31.25,99,,,,148,-17.75,130.25,148,0.0,0.0
H34,,,,142.25,,,,,95,47.25,142.25,95,0.0,0.0
H35,,,,91.25,,,,,81,10.25,91.25,81,0.0,0.0
H36,,,,31.25,56,,,,114,-26.75,87.25,114,0.0,0.0
H37,,,,31.25,89,,,,99,21.25,120.25,99,0.0,0.0
H38,,,,31.25,74,,,,116,-10.75,105.25,116,0.0,0.0
H39,,,,31.25,91,,,,46,76.25,122.25,46,0.0,0.0
H40,,,,31.25,21,,,,214,-161.75,52.25,214,0.0,0.0
H41,,,,31.25,189,,,,234,-13.75,220.25,234,0.0,0.0
H42,,,,31.25,209,,,,80,160.25,240.25,80,0.0,0.0
H43,,,,31.25,55,,,,52,34.25,86.25,52,0.0,0.0
H44,,,,31.25,27,,,,279,-220.75,58.25,279,0.0,0.0
H45,,,,31.25,254,,,,351,-65.75,285.25,351,0.0,0.0
H46,,,,31.25,326,,,,166,191.25,357.25,166,0.0,0.0
H47,,,,31.25,141,,,,57,115.25,172.25,57,0.0,0.0
H48,,,,31.25,32,,,,79,-15.75,63.25,79,0.0,0.0
H49,,,,31.25,54,,,,101,-15.75,85.25,101,0.0,0.0
H50,,,,96.25,,,,,328,-231.75,96.25,328,0.0,0.0
H51,,,,31.25,303,,,,121,213.25,334.25,121,0.0,0.0
H52,,,,31.25,96,,,,109,18.25,127.25,109,0.0,0.0
H53,,,,31.25,84,,,,169,-53.75,115.25,169,0.0,0.0
H54,,,,31.25,144,,,,31,144.25,175.25,31,0.0,0.0
H55,,,,31.25,6,,,,234,-196.75,37.25,234,0.0,0.0
H56,,,,31.25,209,,,,86,154.25,240.25,86,0.0,0.0
H57,,,,31.25,61,,,,96,-3.75,92.25,96,0.0,0.0
H58,,,,31.25,71,,,,266,-163.75,102.25,266,0.0,0.0
H59,,,,31.25,241,,,,259,13.25,272.25,259,0.0,0.0
H60,,,,31.25,234,,,,108,157.25,265.25,108,0.0,0.0
H61,,,,31.25,83,,,,199,-84.75,114.25,199,0.0,0.0
H62,,,,170.25,,,,,102,68.25,170.25,102,0.0,0.0
H63,,,,31.25,77,,,,91,17.25,108.25,91,0.0,0.0
H64,,,,90.25,,,,,132,-41.75,90.25,132,0.0,0.0
H65,,,,31.25,107,,,,75,63.25,138.25,75,0.0,0.0
H66,,,,31.25,50,,,,99,-17.75,81.25,99,0.0,0.0
H67,,,,31.25,74,,,,383,-277.75,105.25,383,0.0,0.0
H68,,,,31.25,358,,,,149,240.25,389.25,149,0.0,0.0
H69,,,,31.25,124,,,,236,-80.75,155.25,236,0.0,0.0
H70,,,,210.25,,,,,105,105.25,210.25,105,0.0,0.0
H71,,,,31.25,80,,,,47,64.25,111.25,47,0.0,0.0
H72,,,,31.25,22,,,,62,-8.75,53.25,62,0.0,0.0
H73,,,,31.25,37,,,,232,-163.75,68.25,232,0.0,0.0
H74,,,,217.25,,,,,102,115.25,217.25,102,0.0,0.0
H75,,,,31.25,77,,,,121,-12.75,108.25,121,0.0,0.0
H76,,,,113.25,,,,,210,-96.75,113.25,210,0.0,0.0
H77,,,,31.25,185,,,,51,165.25,216.25,51,0.0,0.0
H78,,,,31.25,26,,,,218,-160.75,57.25,218,0.0,0.0
H79,,,,31.25,193,,,,104,120.25,224.25,104,0.0,0.0
H80,,,,98.25,,,,,187,-88.75,98.25,187,0.0,0.0
H81,,,,31.25,162,,,,63,130.25,193.25,63,0.0,0.0
H82,,,,31.25,38,,,,143,-73.75,69.25,143,0.0,0.0
H83,,,,31.25,118,,,,85,64.25,149.25,85,0.0,0.0
H84,,,,85.25,,,,,277,-191.75,85.25,277,0.0,0.0
H85,,,,31.25,252,,,,442,-158.75,283.25,442,0.0,0.0
H86,,,,31.25,417,,,,111,337.25,448.25,111,0.0,0.0
H87,,,,31.25,86,,,,320,-202.75,117.25,320,0.0,0.0
H88,,,,31.25,295,,,,283,43.25,326.25,283,0.0,0.0
H89,,,,31.25,258,,,,315,-25.75,289.25,315,0.0,0.0
H90,,,,277.25,,,,,108,169.25,277.25,108,0.0,0.0
H91,,,,102.25,,,,,142,-39.75,102.25,142,0.0,0.0
H92,,,,125.25,,,,,70,55.25,125.25,70,0.0,0.0
H93,,,,31.25,45,,,,79,-2.75,76.25,79,0.0,0.0
H94,,,,31.25,54,,,,53,32.25,85.25,53,0.0,0.0
H95,,,,31.25,28,,,,134,-74.75,59.25,134,0.0,0.0
H96,,,,31.25,109,,,,109,31.25,140.25,109,0.0,0.0
H97,,,,31.25,84,,,,234,-118.75,115.25,234,0.0,0.0
H98,,,,31.25,209,,,,126,114.25,240.25,126,0.0,0.0
H99,,,,31.25,101,,,,277,-144.75,132.25,277,0.0,0.0
H100,,,,31.25,252,,,,83,200.25,283.25,83,0.0,0.0
big_short,,,,575.0,895,,,,,1470.0,1470.0,0,0.0,0.0
big_mid,,,,625.0,825,,,,,1450.0,1450.0,0,0.0,0.0
big_long,,,,490.0,948,,,,,1438.0,1438.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,446,,,,,446,446,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,2110,,,,,2110,2110,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,7134.0,14847,,,7134.0,14847,0,21981.0,21981.0,0.0,0.0
SYSTEM,system,System Total,21981.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,21981.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
