agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,10084.0,-10084.0,0,10084.0,0.0,0.0
H1,,,,124.0,,,,124.0,124.0,0,0.0,0.0
H2,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H3,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H4,,,,26.0,,,,26.0,26.0,0,0.0,0.0
H5,,,,,,,,0,0,0,0.0,0.0
H6,,,,206.0,,,,206.0,206.0,0,0.0,0.0
H7,,,,130.0,,,,130.0,130.0,0,0.0,0.0
H8,,,,,,,,0,0,0,0.0,0.0
H9,,,,113.0,,,,113.0,113.0,0,0.0,0.0
H10,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H11,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H12,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,39.0,,,,39.0,39.0,0,0.0,0.0
H15,,,,38.0,,,,38.0,38.0,0,0.0,0.0
H16,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H17,,,,151.0,,,,151.0,151.0,0,0.0,0.0
H18,,,,,,,,0,0,0,0.0,0.0
H19,,,,121.0,,,,121.0,121.0,0,0.0,0.0
H20,,,,9.0,,,,9.0,9.0,0,0.0,0.0
H21,,,,148.0,,,,148.0,148.0,0,0.0,0.0
H22,,,,19,,,,19,19,0,0.0,0.0
H23,,,,,,,,0,0,0,0.0,0.0
H24,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H25,,,,,,,,0,0,0,0.0,0.0
H26,,,,112.0,,,,112.0,112.0,0,0.0,0.0
H27,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H28,,,,,,,,0,0,0,0.0,0.0
H29,,,,34.0,,,,34.0,34.0,0,0.0,0.0
H30,,,,53.0,,,,53.0,53.0,0,0.0,0.0
H31,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H32,,,,,,,,0,0,0,0.0,0.0
H33,,,,116.0,,,,116.0,116.0,0,0.0,0.0
H34,,,,3.0,,,,3.0,3.0,0,0.0,0.0
H35,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H36,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H37,,,,63.0,,,,63.0,63.0,0,0.0,0.0
H38,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H39,,,,2.0,,,,2.0,2.0,0,0.0,0.0
H40,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H41,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H42,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H43,,,,83.0,,,,83.0,83.0,0,0.0,0.0
H44,,,,,,,,0,0,0,0.0,0.0
H45,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H46,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H47,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H48,,,,12.0,,,,12.0,12.0,0,0.0,0.0
H49,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H50,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H51,,,,,,,,0,0,0,0.0,0.0
H52,,,,121.0,,,,121.0,121.0,0,0.0,0.0
H53,,,,,,,,0,0,0,0.0,0.0
H54,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H55,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H56,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H57,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H58,,,,,,,,0,0,0,0.0,0.0
H59,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H60,,,,,,,,0,0,0,0.0,0.0
H61,,,,201.0,,,,201.0,201.0,0,0.0,0.0
H62,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H63,,,,,,,,0,0,0,0.0,0.0
H64,,,,58.0,,,,58.0,58.0,0,0.0,0.0
H65,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H66,,,,,,,,0,0,0,0.0,0.0
H67,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H68,,,,9.0,,,,9.0,9.0,0,0.0,0.0
H69,,,,32.0,,,,32.0,32.0,0,0.0,0.0
H70,,,,124.0,,,,124.0,124.0,0,0.0,0.0
H71,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H72,,,,46,,,,46,46,0,0.0,0.0
H73,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H74,,,,43.0,,,,43.0,43.0,0,0.0,0.0
H75,,,,,,,,0,0,0,0.0,0.0
H76,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H77,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H78,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H79,,,,,,,,0,0,0,0.0,0.0
H80,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H81,,,,194.0,,,,194.0,194.0,0,0.0,0.0
H82,,,,36,,,,36,36,0,0.0,0.0
H83,,,,29.0,,,,29.0,29.0,0,0.0,0.0
H84,,,,60.0,,,,60.0,60.0,0,0.0,0.0
H85,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H86,,,,,,,,0,0,0,0.0,0.0
H87,,,,106.0,,,,106.0,106.0,0,0.0,0.0
H88,,,,,,,,0,0,0,0.0,0.0
H89,,,,68.0,,,,68.0,68.0,0,0.0,0.0
H90,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H91,,,,,,,,0,0,0,0.0,0.0
H92,,,,104.0,,,,104.0,104.0,0,0.0,0.0
H93,,,,27.0,,,,27.0,27.0,0,0.0,0.0
H94,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H95,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H96,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H97,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H98,,,,,,,,0,0,0,0.0,0.0
H99,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H100,,,,106.0,,,,106.0,106.0,0,0.0,0.0
dealer_short,,,,4017.0,,,,4017.0,4017.0,0,0.0,0.0
vbt_short,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,10084.0,,,10084.0,0,10084.0,10084.0,0.0,0.0
SYSTEM,system,System Total,10084.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,10084.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
