agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,26950.0,-26950.0,0,26950.0,0.0,0.0
H1,,,,7602.0,,,,7602.0,7602.0,0,0.0,0.0
H2,,,,4512.0,,,,4512.0,4512.0,0,0.0,0.0
H3,,,,3897.0,,,,3897.0,3897.0,0,0.0,0.0
H4,,,,5440.0,,,,5440.0,5440.0,0,0.0,0.0
H5,,,,499.0,,,,499.0,499.0,0,0.0,0.0
big_short,,,,1833.3333333333335,,,,1833.3333333333335,1833.3333333333335,0,0.0,0.0
big_mid,,,,1833.3333333333335,,,,1833.3333333333335,1833.3333333333335,0,0.0,0.0
big_long,,,,1333.3333333333335,,,,1333.3333333333335,1333.3333333333335,0,0.0,0.0
dealer_short,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,26950.0,,,26950.0,0,26950.0,26950.0,0.0,0.0
SYSTEM,system,System Total,26950.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,26950.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
