agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,10302.0,,-10302.0,0,10302.0,0.0,0.0
H1,,,,62.5,114,,,,113,63.5,176.5,113,0.0,0.0
H2,,,,90.5,,,,,25,65.5,90.5,25,0.0,0.0
H3,,,,109.5,,,,,191,-81.5,109.5,191,0.0,0.0
H4,,,,203.5,,,,,131,72.5,203.5,131,0.0,0.0
H5,,,,62.5,106,,,,101,67.5,168.5,101,0.0,0.0
H6,,,,62.5,76,,,,188,-49.5,138.5,188,0.0,0.0
H7,,,,62.5,163,,,,73,152.5,225.5,73,0.0,0.0
H8,,,,62.5,48,,,,132,-21.5,110.5,132,0.0,0.0
H9,,,,62.5,107,,,,191,-21.5,169.5,191,0.0,0.0
H10,,,,195.5,,,,,93,102.5,195.5,93,0.0,0.0
H11,,,,62.5,68,,,,179,-48.5,130.5,179,0.0,0.0
H12,,,,62.5,154,,,,165,51.5,216.5,165,0.0,0.0
H13,,,,62.5,140,,,,145,57.5,202.5,145,0.0,0.0
H14,,,,62.5,120,,,,109,73.5,182.5,109,0.0,0.0
H15,,,,62.5,84,,,,151,-4.5,146.5,151,0.0,0.0
H16,,,,175.5,,,,,148,27.5,175.5,148,0.0,0.0
H17,,,,62.5,123,,,,238,-52.5,185.5,238,0.0,0.0
H18,,,,62.5,213,,,,236,39.5,275.5,236,0.0,0.0
H19,,,,62.5,211,,,,249,24.5,273.5,249,0.0,0.0
H20,,,,241.5,,,,,144,97.5,241.5,144,0.0,0.0
H21,,,,62.5,119,,,,168,13.5,181.5,168,0.0,0.0
H22,,,,62.5,143,,,,131,74.5,205.5,131,0.0,0.0
H23,,,,62.5,106,,,,210,-41.5,168.5,210,0.0,0.0
H24,,,,219.5,,,,,113,106.5,219.5,113,0.0,0.0
H25,,,,62.5,88,,,,129,21.5,150.5,129,0.0,0.0
H26,,,,62.5,104,,,,129,37.5,166.5,129,0.0,0.0
H27,,,,62.5,104,,,,99,67.5,166.5,99,0.0,0.0
H28,,,,125.5,,,,,225,-99.5,125.5,225,0.0,0.0
H29,,,,62.5,200,,,,121,141.5,262.5,121,0.0,0.0
H30,,,,62.5,96,,,,93,65.5,158.5,93,0.0,0.0
H31,,,,62.5,68,,,,95,35.5,130.5,95,0.0,0.0
H32,,,,62.5,70,,,,159,-26.5,132.5,159,0.0,0.0
H33,,,,62.5,134,,,,113,83.5,196.5,113,0.0,0.0
H34,,,,62.5,88,,,,185,-34.5,150.5,185,0.0,0.0
H35,,,,62.5,160,,,,127,95.5,222.5,127,0.0,0.0
H36,,,,62.5,102,,,,156,8.5,164.5,156,0.0,0.0
H37,,,,173.5,,,,,114,59.5,173.5,114,0.0,0.0
H38,,,,62.5,89,,,,206,-54.5,151.5,206,0.0,0.0
H39,,,,62.5,181,,,,328,-84.5,243.5,328,0.0,0.0
H40,,,,62.5,303,,,,138,227.5,365.5,138,0.0,0.0
H41,,,,62.5,113,,,,157,18.5,175.5,157,0.0,0.0
H42,,,,174.5,,,,,112,62.5,174.5,112,0.0,0.0
H43,,,,140.5,,,,,183,-42.5,140.5,183,0.0,0.0
H44,,,,62.5,158,,,,217,3.5,220.5,217,0.0,0.0
H45,,,,62.5,192,,,,83,171.5,254.5,83,0.0,0.0
H46,,,,62.5,58,,,,90,30.5,120.5,90,0.0,0.0
H47,,,,62.5,65,,,,130,-2.5,127.5,130,0.0,0.0
H48,,,,62.5,105,,,,139,28.5,167.5,139,0.0,0.0
H49,,,,165.5,,,,,168,-2.5,165.5,168,0.0,0.0
H50,,,,62.5,143,,,,131,74.5,205.5,131,0.0,0.0
H51,,,,152.5,,,,,141,11.5,152.5,141,0.0,0.0
H52,,,,62.5,116,,,,134,44.5,178.5,134,0.0,0.0
H53,,,,62.5,109,,,,90,81.5,171.5,90,0.0,0.0
H54,,,,62.5,65,,,,129,-1.5,127.5,129,0.0,0.0
H55,,,,150.5,,,,,151,-0.5,150.5,151,0.0,0.0
H56,,,,62.5,126,,,,154,34.5,188.5,154,0.0,0.0
H57,,,,172.5,,,,,111,61.5,172.5,111,0.0,0.0
H58,,,,62.5,86,,,,89,59.5,148.5,89,0.0,0.0
H59,,,,62.5,64,,,,96,30.5,126.5,96,0.0,0.0
H60,,,,62.5,71,,,,234,-100.5,133.5,234,0.0,0.0
H61,,,,62.5,209,,,,180,91.5,271.5,180,0.0,0.0
H62,,,,62.5,155,,,,131,86.5,217.5,131,0.0,0.0
H63,,,,62.5,106,,,,197,-28.5,168.5,197,0.0,0.0
H64,,,,62.5,172,,,,249,-14.5,234.5,249,0.0,0.0
H65,,,,62.5,224,,,,181,105.5,286.5,181,0.0,0.0
H66,,,,202.5,,,,,67,135.5,202.5,67,0.0,0.0
H67,,,,62.5,42,,,,129,-24.5,104.5,129,0.0,0.0
H68,,,,62.5,104,,,,153,13.5,166.5,153,0.0,0.0
H69,,,,62.5,128,,,,131,59.5,190.5,131,0.0,0.0
H70,,,,62.5,106,,,,141,27.5,168.5,141,0.0,0.0
H71,,,,161.5,,,,,143,18.5,161.5,143,0.0,0.0
H72,,,,62.5,118,,,,133,47.5,180.5,133,0.0,0.0
H73,,,,62.5,108,,,,179,-8.5,170.5,179,0.0,0.0
H74,,,,62.5,154,,,,213,3.5,216.5,213,0.0,0.0
H75,,,,62.5,188,,,,125,125.5,250.5,125,0.0,0.0
H76,,,,62.5,100,,,,143,19.5,162.5,143,0.0,0.0
H77,,,,62.5,118,,,,215,-34.5,180.5,215,0.0,0.0
H78,,,,62.5,190,,,,261,-8.5,252.5,261,0.0,0.0
H79,,,,274.5,,,,,112,162.5,274.5,112,0.0,0.0
H80,,,,62.5,87,,,,118,31.5,149.5,118,0.0,0.0
H81,,,,62.5,93,,,,99,56.5,155.5,99,0.0,0.0
H82,,,,62.5,74,,,,184,-47.5,136.5,184,0.0,0.0
H83,,,,62.5,159,,,,101,120.5,221.5,101,0.0,0.0
H84,,,,127.5,,,,,190,-62.5,127.5,190,0.0,0.0
H85,,,,62.5,165,,,,127,100.5,227.5,127,0.0,0.0
H86,,,,62.5,102,,,,130,34.5,164.5,130,0.0,0.0
H87,,,,62.5,105,,,,248,-80.5,167.5,248,0.0,0.0
H88,,,,62.5,223,,,,71,214.5,285.5,71,0.0,0.0
H89,,,,62.5,46,,,,174,-65.5,108.5,174,0.0,0.0
H90,,,,62.5,149,,,,138,73.5,211.5,138,0.0,0.0
H91,,,,62.5,113,,,,129,46.5,175.5,129,0.0,0.0
H92,,,,150.5,,,,,154,-3.5,150.5,154,0.0,0.0
H93,,,,62.5,129,,,,109,82.5,191.5,109,0.0,0.0
H94,,,,62.5,84,,,,68,78.5,146.5,68,0.0,0.0
H95,,,,62.5,43,,,,121,-15.5,105.5,121,0.0,0.0
H96,,,,62.5,96,,,,118,40.5,158.5,118,0.0,0.0
H97,,,,62.5,93,,,,129,26.5,155.5,129,0.0,0.0
H98,,,,62.5,104,,,,308,-141.5,166.5,308,0.0,0.0
H99,,,,317.5,,,,,189,128.5,317.5,189,0.0,0.0
H100,,,,62.5,164,,,,139,87.5,226.5,139,0.0,0.0
big_short,,,,625.0,850,,,,,1475.0,1475.0,0,0.0,0.0
big_mid,,,,486.0,951,,,,,1437.0,1437.0,0,0.0,0.0
big_long,,,,529.0,912,,,,,1441.0,1441.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,1113,,,,,1113,1113,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,1087,,,,,1087,1087,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,390,,,,,390,390,0,0.0,0.0
SYSTEM,,,,10302.0,14907,,,10302.0,14907,0,25209.0,25209.0,0.0,0.0
SYSTEM,system,System Total,25209.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,25209.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
