agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,27128.0,,-27128.0,0,27128.0,0.0,0.0
H1,,,,6663.0,,,,,,6663.0,6663.0,0,0.0,0.0
H2,,,,3516.0,1237,,,,,4753.0,4753.0,0,0.0,0.0
H3,,,,5833.0,,,,,1737,4096.0,5833.0,1737,0.0,0.0
H4,,,,330.0,,,,,500,-170.0,330.0,500,0.0,0.0
H5,,,,6786.0,,,,,,6786.0,6786.0,0,0.0,0.0
big_short,,,,1333.3333333333335,500,,,,,1833.3333333333335,1833.3333333333335,0,0.0,0.0
big_mid,,,,1833.3333333333335,,,,,,1833.3333333333335,1833.3333333333335,0,0.0,0.0
big_long,,,,833.3333333333334,500,,,,,1333.3333333333335,1333.3333333333335,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,27128.0,2237,,,27128.0,2237,0,29365.0,29365.0,0.0,0.0
SYSTEM,system,System Total,29365.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,29365.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
