agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,10060.0,,-10060.0,0,10060.0,0.0,0.0
H1,,,,111.5,,,,,571,-459.5,111.5,571,0.0,0.0
H2,,,,62.5,546,,,,25,583.5,608.5,25,0.0,0.0
H3,,,,62.5,,,,,25,37.5,62.5,25,0.0,0.0
H4,,,,62.5,0,,,,83,-20.5,62.5,83,0.0,0.0
H5,,,,62.5,58,,,,28,92.5,120.5,28,0.0,0.0
H6,,,,62.5,3,,,,31,34.5,65.5,31,0.0,0.0
H7,,,,62.5,6,,,,285,-216.5,68.5,285,0.0,0.0
H8,,,,62.5,260,,,,53,269.5,322.5,53,0.0,0.0
H9,,,,62.5,28,,,,28,62.5,90.5,28,0.0,0.0
H10,,,,64.5,,,,,109,-44.5,64.5,109,0.0,0.0
H11,,,,62.5,84,,,,853,-706.5,146.5,853,0.0,0.0
H12,,,,62.5,828,,,,129,761.5,890.5,129,0.0,0.0
H13,,,,62.5,104,,,,88,78.5,166.5,88,0.0,0.0
H14,,,,62.5,63,,,,506,-380.5,125.5,506,0.0,0.0
H15,,,,471.5,,,,,89,382.5,471.5,89,0.0,0.0
H16,,,,62.5,64,,,,34,92.5,126.5,34,0.0,0.0
H17,,,,62.5,9,,,,26,45.5,71.5,26,0.0,0.0
H18,,,,62.5,1,,,,42,21.5,63.5,42,0.0,0.0
H19,,,,76.5,,,,,179,-102.5,76.5,179,0.0,0.0
H20,,,,193.5,,,,,96,97.5,193.5,96,0.0,0.0
H21,,,,126.5,,,,,195,-68.5,126.5,195,0.0,0.0
H22,,,,62.5,170,,,,76,156.5,232.5,76,0.0,0.0
H23,,,,62.5,51,,,,25,88.5,113.5,25,0.0,0.0
H24,,,,62.5,0,,,,533,-470.5,62.5,533,0.0,0.0
H25,,,,62.5,508,,,,32,538.5,570.5,32,0.0,0.0
H26,,,,62.5,7,,,,68,1.5,69.5,68,0.0,0.0
H27,,,,62.5,43,,,,25,80.5,105.5,25,0.0,0.0
H28,,,,62.5,0,,,,74,-11.5,62.5,74,0.0,0.0
H29,,,,62.5,49,,,,38,73.5,111.5,38,0.0,0.0
H30,,,,72.5,,,,,332,-259.5,72.5,332,0.0,0.0
H31,,,,338.5,,,,,610,-271.5,338.5,610,0.0,0.0
H32,,,,62.5,585,,,,26,621.5,647.5,26,0.0,0.0
H33,,,,62.5,1,,,,33,30.5,63.5,33,0.0,0.0
H34,,,,62.5,8,,,,38,32.5,70.5,38,0.0,0.0
H35,,,,62.5,13,,,,272,-196.5,75.5,272,0.0,0.0
H36,,,,62.5,247,,,,25,284.5,309.5,25,0.0,0.0
H37,,,,62.5,0,,,,27,35.5,62.5,27,0.0,0.0
H38,,,,62.5,2,,,,27,37.5,64.5,27,0.0,0.0
H39,,,,64.5,,,,,81,-16.5,64.5,81,0.0,0.0
