agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,13402.0,-13402.0,0,13402.0,0.0,0.0
H1,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H2,,,,139.0,,,,139.0,139.0,0,0.0,0.0
H3,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H4,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H5,,,,175.0,,,,175.0,175.0,0,0.0,0.0
H6,,,,128.0,,,,128.0,128.0,0,0.0,0.0
H7,,,,,,,,0,0,0,0.0,0.0
H8,,,,207.0,,,,207.0,207.0,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,307.0,,,,307.0,307.0,0,0.0,0.0
H11,,,,38.0,,,,38.0,38.0,0,0.0,0.0
H12,,,,140.0,,,,140.0,140.0,0,0.0,0.0
H13,,,,140.0,,,,140.0,140.0,0,0.0,0.0
H14,,,,,,,,0,0,0,0.0,0.0
H15,,,,117.0,,,,117.0,117.0,0,0.0,0.0
H16,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H17,,,,218.0,,,,218.0,218.0,0,0.0,0.0
H18,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H19,,,,,,,,0,0,0,0.0,0.0
H20,,,,195.0,,,,195.0,195.0,0,0.0,0.0
H21,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H22,,,,73,,,,73,73,0,0.0,0.0
H23,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H24,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H25,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H26,,,,89.0,,,,89.0,89.0,0,0.0,0.0
H27,,,,185.0,,,,185.0,185.0,0,0.0,0.0
H28,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H29,,,,137.0,,,,137.0,137.0,0,0.0,0.0
H30,,,,,,,,0,0,0,0.0,0.0
H31,,,,151.0,,,,151.0,151.0,0,0.0,0.0
H32,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H33,,,,129.0,,,,129.0,129.0,0,0.0,0.0
H34,,,,117.0,,,,117.0,117.0,0,0.0,0.0
H35,,,,147.0,,,,147.0,147.0,0,0.0,0.0
H36,,,,101.0,,,,101.0,101.0,0,0.0,0.0
