agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,12651.666666666666,,-12651.666666666666,0,12651.666666666666,0.0,0.0
H1,,,,821.0,,,,,680,141.0,821.0,680,0.0,0.0
H2,,,,778.0,,,,,9011,-8233.0,778.0,9011,0.0,0.0
H3,,,,8285.0,,,,,3975,4310.0,8285.0,3975,0.0,0.0
H4,,,,625.0,3475,,,,614,3486.0,4100.0,614,0.0,0.0
H5,,,,716.0,,,,,718,-2.0,716.0,718,0.0,0.0
big_short,,,,833.3333333333334,1000,,,,,1833.3333333333335,1833.3333333333335,0,0.0,0.0
big_mid,,,,,9511,,,,,9511,9511,0,0.0,0.0
big_long,,,,593.3333333333334,718,,,,,1311.3333333333335,1311.3333333333335,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,294,,,,,294,294,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,12651.666666666666,14998,,,12651.666666666666,14998,0,27649.666666666668,27649.666666666668,0.0,0.0
SYSTEM,system,System Total,27649.666666666668,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,27649.666666666668,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
