P_prefix,amount,day,payee,payer,step
75,75,1,H2,H1,1
235,235,1,H3,H2,2
235,99,1,H4,H3,3
280,144,1,H5,H4,4
319,183,1,H6,H5,5
319,112,1,H7,H6,6
404,197,1,H8,H7,7
404,138,1,H9,H8,8
404,57,1,H10,H9,9
441,94,1,H11,H10,10
493,146,1,H12,H11,11
493,41,1,H13,H12,12
606,154,1,H14,H13,13
673,221,1,H15,H14,14
673,167,1,H16,H15,15
673,110,1,H17,H16,16
717,154,1,H18,H17,17
717,150,1,H19,H18,18
764,197,1,H20,H19,19
943,376,1,H21,H20,20
943,54,1,H22,H21,21
958,69,1,H23,H22,22
958,54,1,H24,H23,23
989,85,1,H25,H24,24
989,35,1,H26,H25,25
1157,203,1,H27,H26,26
1157,71,1,H28,H27,27
1203,117,1,H29,H28,28
1203,90,1,H30,H29,29
1281,168,1,H31,H30,30
1281,101,1,H32,H31,31
1281,88,1,H33,H32,32
1315,122,1,H34,H33,33
1315,121,1,H35,H34,34
1351,157,1,H36,H35,35
1351,46,1,H37,H36,36
1392,87,1,H38,H37,37
1392,42,1,H39,H38,38
1392,32,1,H40,H39,39
1446,86,1,H41,H40,40
1449,89,1,H42,H41,41
1510,150,1,H43,H42,42
1510,107,1,H44,H43,43
1628,225,1,H45,H44,44
1628,79,1,H46,H45,45
1671,122,1,H47,H46,46
1671,110,1,H48,H47,47
1692,131,1,H49,H48,48
1692,100,1,H50,H49,49
1764,172,1,H51,H50,50
1764,135,1,H52,H51,51
1764,81,1,H53,H52,52
1829,146,1,H54,H53,53
1834,151,1,H55,H54,54
1834,65,1,H56,H55,55
1834,60,1,H57,H56,56
1961,187,1,H58,H57,57
1961,93,1,H59,H58,58
2042,174,1,H60,H59,59
2042,35,1,H61,H60,60
2090,83,1,H62,H61,61
2173,166,1,H63,H62,62
2173,146,1,H64,H63,63
2272,245,1,H65,H64,64
2272,176,1,H66,H65,65
2302,206,1,H67,H66,66
2302,144,1,H68,H67,67
2302,38,1,H69,H68,68
2346,82,1,H70,H69,69
2434,170,1,H71,H70,70
2434,68,1,H72,H71,71
2487,121,1,H73,H72,72
2580,214,1,H74,H73,73
2580,203,1,H75,H74,74
2580,106,1,H76,H75,75
2580,89,1,H77,H76,76
2580,33,1,H78,H77,77
2738,191,1,H79,H78,78
2738,142,1,H80,H79,79
2738,126,1,H81,H80,80
2775,163,1,H82,H81,81
2775,124,1,H83,H82,82
2775,94,1,H84,H83,83
2797,116,1,H85,H84,84
2797,86,1,H86,H85,85
2797,40,1,H87,H86,86
2956,199,1,H88,H87,87
2956,164,1,H89,H88,88
2977,185,1,H90,H89,89
2977,76,1,H91,H90,90
2980,79,1,H92,H91,91
2980,39,1,H93,H92,92
3144,203,1,H94,H93,93
3144,79,1,H95,H94,94
3212,147,1,H96,H95,95
3224,159,1,H97,H96,96
3224,135,1,H98,H97,97
3224,78,1,H99,H98,98
3244,98,1,H100,H99,99
3215,144,1,H1,H100,100
3215,25,1,big_short,H1,101
3240,25,1,big_mid,H2,102
3240,25,1,big_long,H3,103
3265,25,1,big_short,H4,104
3290,25,1,big_mid,H5,105
3290,25,1,big_long,H6,106
3315,25,1,big_short,H7,107
3315,25,1,big_mid,H8,108
3315,25,1,big_long,H9,109
3340,25,1,big_short,H10,110
3365,25,1,big_mid,H11,111
3365,25,1,big_long,H12,112
3390,25,1,big_short,H13,113
3415,25,1,big_mid,H14,114
3415,25,1,big_long,H15,115
3415,25,1,big_short,H16,116
3440,25,1,big_mid,H17,117
3461,25,1,big_long,H18,118
3486,25,1,big_short,H19,119
3511,25,1,big_mid,H20,120
3511,25,1,big_long,H21,121
3536,25,1,big_short,H22,122
3546,25,1,big_mid,H23,123
3571,25,1,big_long,H24,124
3571,25,1,big_short,H25,125
3596,25,1,big_mid,H26,126
3596,25,1,big_long,H27,127
3621,25,1,big_short,H28,128
3621,25,1,big_mid,H29,129
3646,25,1,big_long,H30,130
3646,25,1,big_short,H31,131
3658,25,1,big_mid,H32,132
3683,25,1,big_long,H33,133
3707,25,1,big_short,H34,134
3732,25,1,big_mid,H35,135
3732,25,1,big_long,H36,136
3757,25,1,big_short,H37,137
3757,25,1,big_mid,H38,138
3772,25,1,big_long,H39,139
3797,25,1,big_short,H40,140
3822,25,1,big_mid,H41,141
3847,25,1,big_long,H42,142
3847,25,1,big_short,H43,143
3872,25,1,big_mid,H44,144
3872,25,1,big_long,H45,145
3897,25,1,big_short,H46,146
3910,25,1,big_mid,H47,147
3935,25,1,big_long,H48,148
3935,25,1,big_short,H49,149
3960,25,1,big_mid,H50,150
3960,25,1,big_long,H51,151
3960,25,1,big_short,H52,152
3985,25,1,big_mid,H53,153
4010,25,1,big_long,H54,154
4010,25,1,big_short,H55,155
4030,25,1,big_mid,H56,156
4055,25,1,big_long,H57,157
4055,25,1,big_short,H58,158
4080,25,1,big_mid,H59,159
4080,25,1,big_long,H60,160
4105,25,1,big_short,H61,161
4130,25,1,big_mid,H62,162
4135,25,1,big_long,H63,163
4160,25,1,big_short,H64,164
4160,25,1,big_mid,H65,165
4185,25,1,big_long,H66,166
4185,25,1,big_short,H67,167
4185,25,1,big_mid,H68,168
4210,25,1,big_long,H69,169
4235,25,1,big_short,H70,170
4235,25,1,big_mid,H71,171
4260,25,1,big_long,H72,172
4285,25,1,big_short,H73,173
4299,25,1,big_mid,H74,174
4299,25,1,big_long,H75,175
4307,25,1,big_short,H76,176
4307,25,1,big_mid,H77,177
4332,25,1,big_long,H78,178
4332,25,1,big_short,H79,179
4341,25,1,big_mid,H80,180
4366,25,1,big_long,H81,181
4366,25,1,big_short,H82,182
4366,25,1,big_mid,H83,183
4391,25,1,big_long,H84,184
4391,25,1,big_short,H85,185
4391,25,1,big_mid,H86,186
4416,25,1,big_long,H87,187
4416,25,1,big_short,H88,188
4441,25,1,big_mid,H89,189
4441,25,1,big_long,H90,190
4466,25,1,big_short,H91,191
4466,25,1,big_mid,H92,192
4491,25,1,big_long,H93,193
4491,25,1,big_short,H94,194
4516,25,1,big_mid,H95,195
4541,25,1,big_long,H96,196
4542,25,1,big_short,H97,197
4542,25,1,big_mid,H98,198
4567,25,1,big_long,H99,199
4592,25,1,big_short,H100,200
