agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,9939.0,-9939.0,0,9939.0,0.0,0.0
H1,,,,,,,,0,0,0,0.0,0.0
H2,,,,147.0,,,,147.0,147.0,0,0.0,0.0
H3,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H4,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H5,,,,20.0,,,,20.0,20.0,0,0.0,0.0
H6,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H7,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H8,,,,10.0,,,,10.0,10.0,0,0.0,0.0
H9,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H10,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H11,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H12,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,118.0,,,,118.0,118.0,0,0.0,0.0
H15,,,,32,,,,32,32,0,0.0,0.0
H16,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H17,,,,,,,,0,0,0,0.0,0.0
H18,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H19,,,,58.0,,,,58.0,58.0,0,0.0,0.0
H20,,,,,,,,0,0,0,0.0,0.0
H21,,,,178.0,,,,178.0,178.0,0,0.0,0.0
H22,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H23,,,,33.0,,,,33.0,33.0,0,0.0,0.0
H24,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H25,,,,8,,,,8,8,0,0.0,0.0
H26,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H27,,,,,,,,0,0,0,0.0,0.0
H28,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H29,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H30,,,,43.0,,,,43.0,43.0,0,0.0,0.0
H31,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H32,,,,157.0,,,,157.0,157.0,0,0.0,0.0
H33,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H34,,,,,,,,0,0,0,0.0,0.0
H35,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H36,,,,,,,,0,0,0,0.0,0.0
H37,,,,,,,,0,0,0,0.0,0.0
H38,,,,169.0,,,,169.0,169.0,0,0.0,0.0
H39,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H40,,,,,,,,0,0,0,0.0,0.0
H41,,,,121.0,,,,121.0,121.0,0,0.0,0.0
H42,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H43,,,,,,,,0,0,0,0.0,0.0
H44,,,,222.0,,,,222.0,222.0,0,0.0,0.0
H45,,,,197.0,,,,197.0,197.0,0,0.0,0.0
H46,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H47,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H48,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H49,,,,76.0,,,,76.0,76.0,0,0.0,0.0
H50,,,,39.0,,,,39.0,39.0,0,0.0,0.0
H51,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H52,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H53,,,,24.0,,,,24.0,24.0,0,0.0,0.0
H54,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H55,,,,34,,,,34,34,0,0.0,0.0
H56,,,,9.0,,,,9.0,9.0,0,0.0,0.0
H57,,,,104.0,,,,104.0,104.0,0,0.0,0.0
H58,,,,43.0,,,,43.0,43.0,0,0.0,0.0
H59,,,,,,,,0,0,0,0.0,0.0
H60,,,,,,,,0,0,0,0.0,0.0
H61,,,,178.0,,,,178.0,178.0,0,0.0,0.0
H62,,,,44,,,,44,44,0,0.0,0.0
H63,,,,,,,,0,0,0,0.0,0.0
H64,,,,,,,,0,0,0,0.0,0.0
H65,,,,216.0,,,,216.0,216.0,0,0.0,0.0
H66,,,,13.0,,,,13.0,13.0,0,0.0,0.0
H67,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H68,,,,,,,,0,0,0,0.0,0.0
H69,,,,,,,,0,0,0,0.0,0.0
H70,,,,344.0,,,,344.0,344.0,0,0.0,0.0
H71,,,,81.0,,,,81.0,81.0,0,0.0,0.0
H72,,,,63.0,,,,63.0,63.0,0,0.0,0.0
H73,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H74,,,,,,,,0,0,0,0.0,0.0
H75,,,,53.0,,,,53.0,53.0,0,0.0,0.0
H76,,,,12.0,,,,12.0,12.0,0,0.0,0.0
H77,,,,88.0,,,,88.0,88.0,0,0.0,0.0
H78,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H79,,,,58.0,,,,58.0,58.0,0,0.0,0.0
H80,,,,2.0,,,,2.0,2.0,0,0.0,0.0
H81,,,,16.0,,,,16.0,16.0,0,0.0,0.0
H82,,,,143.0,,,,143.0,143.0,0,0.0,0.0
H83,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H84,,,,,,,,0,0,0,0.0,0.0
H85,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H86,,,,,,,,0,0,0,0.0,0.0
H87,,,,204.0,,,,204.0,204.0,0,0.0,0.0
H88,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H89,,,,114.0,,,,114.0,114.0,0,0.0,0.0
H90,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H91,,,,,,,,0,0,0,0.0,0.0
H92,,,,116.0,,,,116.0,116.0,0,0.0,0.0
H93,,,,,,,,0,0,0,0.0,0.0
H94,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H95,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H96,,,,76.0,,,,76.0,76.0,0,0.0,0.0
H97,,,,,,,,0,0,0,0.0,0.0
H98,,,,,,,,0,0,0,0.0,0.0
H99,,,,184.0,,,,184.0,184.0,0,0.0,0.0
H100,,,,19.0,,,,19.0,19.0,0,0.0,0.0
dealer_short,,,,3571.0,,,,3571.0,3571.0,0,0.0,0.0
vbt_short,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,9939.0,,,9939.0,0,9939.0,9939.0,0.0,0.0
SYSTEM,system,System Total,9939.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,9939.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
