agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,6980.0,-6980.0,0,6980.0,0.0,0.0
H1,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H2,,,,23,,,,23,23,0,0.0,0.0
H3,,,,1.0,,,,1.0,1.0,0,0.0,0.0
H4,,,,,,,,0,0,0,0.0,0.0
H5,,,,174.0,,,,174.0,174.0,0,0.0,0.0
H6,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H7,,,,,,,,0,0,0,0.0,0.0
H8,,,,,,,,0,0,0,0.0,0.0
H9,,,,143.0,,,,143.0,143.0,0,0.0,0.0
H10,,,,,,,,0,0,0,0.0,0.0
H11,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H12,,,,111.0,,,,111.0,111.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,128.0,,,,128.0,128.0,0,0.0,0.0
H15,,,,,,,,0,0,0,0.0,0.0
H16,,,,113.0,,,,113.0,113.0,0,0.0,0.0
H17,,,,6,,,,6,6,0,0.0,0.0
H18,,,,,,,,0,0,0,0.0,0.0
H19,,,,,,,,0,0,0,0.0,0.0
H20,,,,113.0,,,,113.0,113.0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H23,,,,14.0,,,,14.0,14.0,0,0.0,0.0
H24,,,,,,,,0,0,0,0.0,0.0
H25,,,,147.0,,,,147.0,147.0,0,0.0,0.0
H26,,,,,,,,0,0,0,0.0,0.0
H27,,,,88.0,,,,88.0,88.0,0,0.0,0.0
H28,,,,,,,,0,0,0,0.0,0.0
H29,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H30,,,,90.0,,,,90.0,90.0,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,29.0,,,,29.0,29.0,0,0.0,0.0
H33,,,,,,,,0,0,0,0.0,0.0
H34,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H35,,,,,,,,0,0,0,0.0,0.0
H36,,,,,,,,0,0,0,0.0,0.0
H37,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H38,,,,39.0,,,,39.0,39.0,0,0.0,0.0
H39,,,,13.0,,,,13.0,13.0,0,0.0,0.0
H40,,,,,,,,0,0,0,0.0,0.0
H41,,,,,,,,0,0,0,0.0,0.0
H42,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H43,,,,,,,,0,0,0,0.0,0.0
H44,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H45,,,,13.0,,,,13.0,13.0,0,0.0,0.0
H46,,,,171.0,,,,171.0,171.0,0,0.0,0.0
H47,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H48,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H49,,,,43.0,,,,43.0,43.0,0,0.0,0.0
H50,,,,,,,,0,0,0,0.0,0.0
H51,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H52,,,,54,,,,54,54,0,0.0,0.0
H53,,,,,,,,0,0,0,0.0,0.0
H54,,,,,,,,0,0,0,0.0,0.0
H55,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H56,,,,,,,,0,0,0,0.0,0.0
H57,,,,,,,,0,0,0,0.0,0.0
H58,,,,240.0,,,,240.0,240.0,0,0.0,0.0
H59,,,,,,,,0,0,0,0.0,0.0
H60,,,,,,,,0,0,0,0.0,0.0
H61,,,,245.0,,,,245.0,245.0,0,0.0,0.0
H62,,,,88.0,,,,88.0,88.0,0,0.0,0.0
H63,,,,,,,,0,0,0,0.0,0.0
H64,,,,208.0,,,,208.0,208.0,0,0.0,0.0
H65,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H66,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H67,,,,11,,,,11,11,0,0.0,0.0
H68,,,,27.0,,,,27.0,27.0,0,0.0,0.0
H69,,,,,,,,0,0,0,0.0,0.0
H70,,,,188.0,,,,188.0,188.0,0,0.0,0.0
H71,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H72,,,,30.0,,,,30.0,30.0,0,0.0,0.0
H73,,,,32.0,,,,32.0,32.0,0,0.0,0.0
H74,,,,,,,,0,0,0,0.0,0.0
H75,,,,170.0,,,,170.0,170.0,0,0.0,0.0
H76,,,,73.0,,,,73.0,73.0,0,0.0,0.0
H77,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H78,,,,,,,,0,0,0,0.0,0.0
H79,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H80,,,,39.0,,,,39.0,39.0,0,0.0,0.0
