agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,13277.0,-13277.0,0,13277.0,0.0,0.0
H1,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H2,,,,92,,,,92,92,0,0.0,0.0
H3,,,,121.0,,,,121.0,121.0,0,0.0,0.0
H4,,,,164.0,,,,164.0,164.0,0,0.0,0.0
H5,,,,,,,,0,0,0,0.0,0.0
H6,,,,137.0,,,,137.0,137.0,0,0.0,0.0
H7,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H8,,,,172.0,,,,172.0,172.0,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,,,,,0,0,0,0.0,0.0
H11,,,,359.0,,,,359.0,359.0,0,0.0,0.0
H12,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H13,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H14,,,,157.0,,,,157.0,157.0,0,0.0,0.0
H15,,,,,,,,0,0,0,0.0,0.0
H16,,,,190.0,,,,190.0,190.0,0,0.0,0.0
H17,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H18,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H19,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H20,,,,135.0,,,,135.0,135.0,0,0.0,0.0
H21,,,,171.0,,,,171.0,171.0,0,0.0,0.0
H22,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H23,,,,166.0,,,,166.0,166.0,0,0.0,0.0
H24,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H25,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H26,,,,12.0,,,,12.0,12.0,0,0.0,0.0
H27,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H28,,,,208.0,,,,208.0,208.0,0,0.0,0.0
H29,,,,130.0,,,,130.0,130.0,0,0.0,0.0
H30,,,,88.0,,,,88.0,88.0,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,170.0,,,,170.0,170.0,0,0.0,0.0
H33,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H34,,,,33.0,,,,33.0,33.0,0,0.0,0.0
H35,,,,216.0,,,,216.0,216.0,0,0.0,0.0
H36,,,,,,,,0,0,0,0.0,0.0
H37,,,,333.0,,,,333.0,333.0,0,0.0,0.0
H38,,,,179.0,,,,179.0,179.0,0,0.0,0.0
H39,,,,231.0,,,,231.0,231.0,0,0.0,0.0
H40,,,,103.0,,,,103.0,103.0,0,0.0,0.0
H41,,,,113.0,,,,113.0,113.0,0,0.0,0.0
H42,,,,28,,,,28,28,0,0.0,0.0
H43,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H44,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H45,,,,116.0,,,,116.0,116.0,0,0.0,0.0
H46,,,,206.0,,,,206.0,206.0,0,0.0,0.0
H47,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H48,,,,,,,,0,0,0,0.0,0.0
H49,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H50,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H51,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H52,,,,96,,,,96,96,0,0.0,0.0
H53,,,,134.0,,,,134.0,134.0,0,0.0,0.0
H54,,,,,,,,0,0,0,0.0,0.0
H55,,,,292.0,,,,292.0,292.0,0,0.0,0.0
H56,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H57,,,,,,,,0,0,0,0.0,0.0
H58,,,,183.0,,,,183.0,183.0,0,0.0,0.0
H59,,,,118.0,,,,118.0,118.0,0,0.0,0.0
H60,,,,223.0,,,,223.0,223.0,0,0.0,0.0
H61,,,,3,,,,3,3,0,0.0,0.0
H62,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H63,,,,161.0,,,,161.0,161.0,0,0.0,0.0
H64,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H65,,,,85,,,,85,85,0,0.0,0.0
H66,,,,,,,,0,0,0,0.0,0.0
H67,,,,205.0,,,,205.0,205.0,0,0.0,0.0
H68,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H69,,,,142.0,,,,142.0,142.0,0,0.0,0.0
H70,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H71,,,,29.0,,,,29.0,29.0,0,0.0,0.0
H72,,,,150.0,,,,150.0,150.0,0,0.0,0.0
H73,,,,164.0,,,,164.0,164.0,0,0.0,0.0
H74,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H75,,,,148.0,,,,148.0,148.0,0,0.0,0.0
H76,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H77,,,,103.0,,,,103.0,103.0,0,0.0,0.0
H78,,,,75.0,,,,75.0,75.0,0,0.0,0.0
H79,,,,166.0,,,,166.0,166.0,0,0.0,0.0
H80,,,,108.0,,,,108.0,108.0,0,0.0,0.0
H81,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H82,,,,115.0,,,,115.0,115.0,0,0.0,0.0
H83,,,,68.0,,,,68.0,68.0,0,0.0,0.0
H84,,,,120.0,,,,120.0,120.0,0,0.0,0.0
H85,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H86,,,,109.0,,,,109.0,109.0,0,0.0,0.0
