P_prefix,amount,day,payee,payer,step
142,142,1,H28,H27,1
250,108,1,H93,H92,2
154,154,3,dealer_short,H10,1
244,90,3,dealer_short,H15,2
398,154,3,H36,H35,3
472,74,3,dealer_short,H50,4
596,124,3,H56,H55,5
670,74,3,dealer_short,H60,6
702,32,3,H76,H75,7
809,107,3,H86,H85,8
94,94,5,dealer_short,H3,1
128,34,5,dealer_short,H8,2
164,36,5,dealer_short,H13,3
219,55,5,dealer_short,H28,4
264,45,5,dealer_short,H33,5
307,43,5,dealer_short,H43,6
436,129,5,dealer_short,H73,7
475,39,5,dealer_short,H93,8
50,50,7,dealer_short,H1,1
98,48,7,H7,H6,2
196,98,7,H12,H11,3
253,57,7,H17,H16,4
305,52,7,H32,H31,5
409,104,7,H37,H36,6
520,111,7,H42,H41,7
603,83,7,H52,H51,8
700,97,7,H67,H66,9
724,24,7,H82,H81,10
777,53,7,H87,H86,11
50,50,9,H20,H19,1
87,37,9,H25,H24,2
157,70,9,H40,H39,3
254,97,9,dealer_short,H49,4
402,148,9,dealer_short,H59,5
444,42,9,dealer_short,H64,6
491,47,9,dealer_short,H69,7
601,110,9,dealer_short,H74,8
678,77,9,H80,H79,9
771,93,9,H90,H89,10
832,61,9,H95,H94,11
933,101,9,H100,H99,12
