agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,7199.0,-7199.0,0,7199.0,0.0,0.0
H1,,,,,,,,0,0,0,0.0,0.0
H2,,,,,,,,0,0,0,0.0,0.0
H3,,,,13.0,,,,13.0,13.0,0,0.0,0.0
H4,,,,,,,,0,0,0,0.0,0.0
H5,,,,127.0,,,,127.0,127.0,0,0.0,0.0
H6,,,,2.0,,,,2.0,2.0,0,0.0,0.0
H7,,,,48,,,,48,48,0,0.0,0.0
H8,,,,16.0,,,,16.0,16.0,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,128.0,,,,128.0,128.0,0,0.0,0.0
H11,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H12,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H13,,,,14.0,,,,14.0,14.0,0,0.0,0.0
H14,,,,,,,,0,0,0,0.0,0.0
H15,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H16,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H17,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H18,,,,,,,,0,0,0,0.0,0.0
H19,,,,160.0,,,,160.0,160.0,0,0.0,0.0
H20,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H23,,,,,,,,0,0,0,0.0,0.0
H24,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H25,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H26,,,,,,,,0,0,0,0.0,0.0
H27,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H28,,,,112.0,,,,112.0,112.0,0,0.0,0.0
H29,,,,,,,,0,0,0,0.0,0.0
H30,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H31,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H32,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H33,,,,5.0,,,,5.0,5.0,0,0.0,0.0
H34,,,,,,,,0,0,0,0.0,0.0
H35,,,,70.0,,,,70.0,70.0,0,0.0,0.0
