P_prefix,amount,day,payee,payer,step
7,7,1,H3,H2,1
16,9,1,H53,H52,2
125,109,1,dealer_short,H57,3
127,2,1,H83,H82,4
151,24,1,H93,H92,5
174,23,1,H98,H97,6
29,29,3,dealer_short,H3,1
66,37,3,H14,H13,2
94,28,3,H24,H23,3
137,43,3,dealer_short,H28,4
154,17,3,dealer_short,H33,5
184,30,3,dealer_short,H58,6
225,41,3,H74,H73,7
252,27,3,H89,H88,8
53,53,5,dealer_short,H19,1
76,23,5,dealer_short,H24,2
93,17,5,dealer_short,H39,3
146,53,5,dealer_short,H49,4
209,63,5,dealer_short,H54,5
221,12,5,dealer_short,H74,6
313,92,5,H80,H79,7
321,8,5,dealer_short,H84,8
342,21,5,H100,H99,9
221,221,7,dealer_short,H5,1
434,213,7,dealer_short,H10,2
475,41,7,dealer_short,H25,3
527,52,7,dealer_short,H30,4
612,85,7,dealer_short,H35,5
679,67,7,dealer_short,H50,6
706,27,7,dealer_short,H55,7
718,12,7,H66,H65,8
770,52,7,dealer_short,H70,9
777,7,7,dealer_short,H80,10
961,184,7,dealer_short,H90,11
967,6,7,dealer_short,H100,12
82,82,9,H7,H6,1
246,164,9,H12,H11,2
390,144,9,H17,H16,3
472,82,9,H22,H21,4
574,102,9,H37,H36,5
592,18,9,H42,H41,6
604,12,9,H47,H46,7
618,14,9,H62,H61,8
623,5,9,H67,H66,9
698,75,9,H77,H76,10
890,192,9,H92,H91,11
900,10,9,H97,H96,12
