agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,15817.0,,-15817.0,0,15817.0,0.0,0.0
H1,,,,125.0,0,,,,30,95.0,125.0,30,0.0,0.0
H2,,,,118.0,5,,,,25,98.0,123.0,25,0.0,0.0
H3,,,,132.0,,,,,149,-17.0,132.0,149,0.0,0.0
H4,,,,125.0,124,,,,33,216.0,249.0,33,0.0,0.0
H5,,,,125.0,8,,,,25,108.0,133.0,25,0.0,0.0
H6,,,,125.0,0,,,,26,99.0,125.0,26,0.0,0.0
H7,,,,125.0,1,,,,25,101.0,126.0,25,0.0,0.0
H8,,,,125.0,0,,,,1229,-1104.0,125.0,1229,0.0,0.0
H9,,,,125.0,1204,,,,27,1302.0,1329.0,27,0.0,0.0
H10,,,,125.0,2,,,,28,99.0,127.0,28,0.0,0.0
H11,,,,125.0,3,,,,51,77.0,128.0,51,0.0,0.0
H12,,,,125.0,26,,,,25,126.0,151.0,25,0.0,0.0
H13,,,,125.0,,,,,314,-189.0,125.0,314,0.0,0.0
H14,,,,125.0,289,,,,25,389.0,414.0,25,0.0,0.0
H15,,,,125.0,,,,,1228,-1103.0,125.0,1228,0.0,0.0
H16,,,,125.0,1203,,,,25,1303.0,1328.0,25,0.0,0.0
H17,,,,125.0,0,,,,25,100.0,125.0,25,0.0,0.0
H18,,,,125.0,0,,,,227,-102.0,125.0,227,0.0,0.0
H19,,,,297.0,,,,,392,-95.0,297.0,392,0.0,0.0
H20,,,,125.0,367,,,,111,381.0,492.0,111,0.0,0.0
H21,,,,202.0,,,,,1217,-1015.0,202.0,1217,0.0,0.0
H22,,,,125.0,1192,,,,191,1126.0,1317.0,191,0.0,0.0
H23,,,,125.0,166,,,,25,266.0,291.0,25,0.0,0.0
H24,,,,125.0,0,,,,25,100.0,125.0,25,0.0,0.0
H25,,,,125.0,0,,,,27,98.0,125.0,27,0.0,0.0
H26,,,,125.0,2,,,,25,102.0,127.0,25,0.0,0.0
H27,,,,125.0,0,,,,46,79.0,125.0,46,0.0,0.0
H28,,,,143.0,,,,,1252,-1109.0,143.0,1252,0.0,0.0
H29,,,,125.0,1227,,,,40,1312.0,1352.0,40,0.0,0.0
H30,,,,138.0,,,,,137,1.0,138.0,137,0.0,0.0
H31,,,,226.0,,,,,185,41.0,226.0,185,0.0,0.0
H32,,,,125.0,160,,,,26,259.0,285.0,26,0.0,0.0
H33,,,,125.0,1,,,,25,101.0,126.0,25,0.0,0.0
H34,,,,125.0,0,,,,28,97.0,125.0,28,0.0,0.0
H35,,,,128.0,,,,,129,-1.0,128.0,129,0.0,0.0
H36,,,,213.0,,,,,172,41.0,213.0,172,0.0,0.0
H37,,,,250.0,,,,,1742,-1492.0,250.0,1742,0.0,0.0
H38,,,,125.0,1717,,,,76,1766.0,1842.0,76,0.0,0.0
H39,,,,125.0,51,,,,27,149.0,176.0,27,0.0,0.0
H40,,,,125.0,2,,,,112,15.0,127.0,112,0.0,0.0
H41,,,,125.0,87,,,,25,187.0,212.0,25,0.0,0.0
H42,,,,125.0,0,,,,28,97.0,125.0,28,0.0,0.0
H43,,,,125.0,3,,,,25,103.0,128.0,25,0.0,0.0
H44,,,,125.0,,,,,131,-6.0,125.0,131,0.0,0.0
H45,,,,125.0,106,,,,65,166.0,231.0,65,0.0,0.0
H46,,,,125.0,40,,,,60,105.0,165.0,60,0.0,0.0
H47,,,,125.0,35,,,,108,52.0,160.0,108,0.0,0.0
H48,,,,125.0,83,,,,25,183.0,208.0,25,0.0,0.0
H49,,,,125.0,0,,,,59,66.0,125.0,59,0.0,0.0
H50,,,,125.0,34,,,,26,133.0,159.0,26,0.0,0.0
H51,,,,125.0,1,,,,25,101.0,126.0,25,0.0,0.0
H52,,,,125.0,,,,,503,-378.0,125.0,503,0.0,0.0
H53,,,,125.0,478,,,,37,566.0,603.0,37,0.0,0.0
H54,,,,125.0,12,,,,50,87.0,137.0,50,0.0,0.0
H55,,,,125.0,25,,,,39,111.0,150.0,39,0.0,0.0
H56,,,,125.0,14,,,,34,105.0,139.0,34,0.0,0.0
H57,,,,125.0,9,,,,25,109.0,134.0,25,0.0,0.0
H58,,,,125.0,0,,,,25,100.0,125.0,25,0.0,0.0
H59,,,,125.0,0,,,,47,78.0,125.0,47,0.0,0.0
H60,,,,144.0,,,,,137,7.0,144.0,137,0.0,0.0
H61,,,,125.0,112,,,,54,183.0,237.0,54,0.0,0.0
H62,,,,125.0,29,,,,37,117.0,154.0,37,0.0,0.0
H63,,,,125.0,12,,,,57,80.0,137.0,57,0.0,0.0
H64,,,,125.0,32,,,,117,40.0,157.0,117,0.0,0.0
H65,,,,125.0,92,,,,25,192.0,217.0,25,0.0,0.0
H66,,,,125.0,0,,,,25,100.0,125.0,25,0.0,0.0
H67,,,,125.0,0,,,,35,90.0,125.0,35,0.0,0.0
H68,,,,125.0,10,,,,25,110.0,135.0,25,0.0,0.0
H69,,,,125.0,0,,,,38,87.0,125.0,38,0.0,0.0
H70,,,,125.0,13,,,,30,108.0,138.0,30,0.0,0.0
H71,,,,129.0,,,,,524,-395.0,129.0,524,0.0,0.0
H72,,,,574.0,,,,,629,-55.0,574.0,629,0.0,0.0
H73,,,,125.0,604,,,,28,701.0,729.0,28,0.0,0.0
H74,,,,125.0,3,,,,25,103.0,128.0,25,0.0,0.0
H75,,,,125.0,0,,,,30,95.0,125.0,30,0.0,0.0
H76,,,,125.0,5,,,,46,84.0,130.0,46,0.0,0.0
