agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,26875.0,,-26875.0,0,26875.0,0.0,0.0
H1,,,,5000.0,,,,,629,4371.0,5000.0,629,0.0,0.0
H2,,,,3275.0,129,,,,,3404.0,3404.0,0,0.0,0.0
H3,,,,6225.0,,,,,10871,-4646.0,6225.0,10871,0.0,0.0
H4,,,,5000.0,10371,,,,1274,14097.0,15371.0,1274,0.0,0.0
H5,,,,4500.0,774,,,,,5274.0,5274.0,0,0.0,0.0
big_short,,,,625.0,1000,,,,,1625.0,1625.0,0,0.0,0.0
big_mid,,,,1625.0,,,,,,1625.0,1625.0,0,0.0,0.0
big_long,,,,625.0,500,,,,,1125.0,1125.0,0,0.0,0.0
SYSTEM,,,,26875.0,12774,,,26875.0,12774,0,39649.0,39649.0,0.0,0.0
SYSTEM,system,System Total,39649.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,39649.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
