P_prefix,amount,day,payee,payer,step
9,9,1,dealer_short,H2,1
34,25,1,H5,H4,2
37,28,1,H6,H5,3
112,75,1,H8,H7,4
112,59,1,H9,H8,5
112,27,1,H10,H9,6
124,39,1,H11,H10,7
189,65,1,dealer_short,H12,8
256,67,1,H17,H16,9
268,12,1,dealer_short,H18,10
360,92,1,H24,H23,11
360,37,1,H25,H24,12
443,83,1,H27,H26,13
443,63,1,H28,H27,14
609,166,1,H31,H30,15
609,78,1,H32,H31,16
609,73,1,H33,H32,17
609,32,1,H34,H33,18
684,75,1,dealer_short,H35,19
743,59,1,H39,H38,20
779,36,1,H42,H41,21
843,64,1,H44,H43,22
843,31,1,H45,H44,23
900,57,1,H47,H46,24
903,60,1,dealer_short,H47,25
952,49,1,H49,H48,26
953,50,1,H50,H49,27
1015,62,1,H52,H51,28
1061,46,1,H54,H53,29
1155,94,1,H56,H55,30
1155,87,1,H57,H56,31
1242,87,1,H59,H58,32
1242,16,1,H60,H59,33
1302,60,1,H63,H62,34
1302,18,1,H64,H63,35
1391,89,1,H68,H67,36
1466,75,1,H70,H69,37
1560,94,1,H73,H72,38
1560,67,1,H74,H73,39
1591,31,1,H76,H75,40
1607,16,1,H78,H77,41
1632,25,1,H81,H80,42
1699,67,1,H85,H84,43
1699,51,1,H86,H85,44
1800,101,1,H88,H87,45
1852,52,1,H90,H89,46
1870,70,1,H91,H90,47
1888,88,1,H92,H91,48
1888,47,1,H93,H92,49
1925,37,1,H95,H94,50
1983,58,1,H97,H96,51
1994,69,1,H98,H97,52
1994,58,1,H99,H98,53
1994,45,1,H100,H99,54
2006,57,1,H1,H100,55
