P_prefix,amount,day,payee,payer,step
20,20,1,H13,H12,1
26,6,1,H63,H62,2
51,25,1,H73,H72,3
7,7,2,H16,H15,1
31,24,2,H36,H35,2
38,7,2,H46,H45,3
41,3,2,dealer_short,H65,4
249,208,2,dealer_short,H75,5
250,1,2,H86,H85,6
257,7,2,H96,H95,7
38,38,3,dealer_short,H28,1
49,11,3,dealer_short,H58,2
57,8,3,H69,H68,3
87,30,3,dealer_short,H78,4
119,32,3,H89,H88,5
9,9,4,H2,H1,1
13,4,4,H22,H21,2
15,2,4,H32,H31,3
47,32,4,H82,H81,4
34,34,5,H81,H24,1
68,34,5,H35,H34,2
83,15,5,H45,H44,3
100,17,5,H55,H54,4
183,83,5,H65,H64,5
270,87,5,H85,H84,6
319,49,5,H95,H94,7
187,187,6,H81,H7,1
207,20,6,dealer_short,H27,2
227,20,6,dealer_short,H47,3
238,11,6,H68,H67,4
326,88,6,dealer_short,H77,5
340,14,6,dealer_short,H87,6
371,31,6,dealer_short,H97,7
4,4,7,H21,H20,1
15,11,7,H31,H30,2
49,34,7,H41,H40,3
51,2,7,dealer_short,H50,4
103,52,7,dealer_short,H60,5
139,36,7,dealer_short,H90,6
2,2,8,H81,H3,1
154,154,9,H81,H6,1
178,24,9,dealer_short,H16,2
180,2,9,H27,H26,3
189,9,9,H47,H46,4
239,50,9,dealer_short,H56,5
348,109,9,dealer_short,H76,6
63,63,10,H10,H9,1
250,187,10,H50,H49,2
262,12,10,dealer_short,H69,3
289,27,10,dealer_short,H79,4
314,25,10,dealer_short,H89,5
351,37,10,dealer_short,H99,6
