agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,15624.0,,-15624.0,0,15624.0,0.0,0.0
H1,,,,1851.0,,,,,5133,-3282.0,1851.0,5133,0.0,0.0
H2,,,,4795.0,,,,,3744,1051.0,4795.0,3744,0.0,0.0
H3,,,,3545.0,,,,,2385,1160.0,3545.0,2385,0.0,0.0
H4,,,,2321.0,,,,,1874,447.0,2321.0,1874,0.0,0.0
H5,,,,1862.0,,,,,1862,0.0,1862.0,1862,0.0,0.0
big_short,,,,625.0,1000,,,,,1625.0,1625.0,0,0.0,0.0
big_mid,,,,,5633,,,,,5633,5633,0,0.0,0.0
big_long,,,,625.0,500,,,,,1125.0,1125.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,7865,,,,,7865,7865,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,15624.0,14998,,,15624.0,14998,0,30622.0,30622.0,0.0,0.0
SYSTEM,system,System Total,30622.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,30622.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
