P_prefix,amount,day,payee,payer,step
8,8,1,H2,H1,1
36,36,1,H3,H2,2
92,92,1,H4,H3,3
92,40,1,H5,H4,4
93,41,1,H6,H5,5
166,73,1,H8,H7,6
220,54,1,H10,H9,7
220,7,1,H11,H10,8
224,4,1,H13,H12,9
241,17,1,H16,H15,10
304,80,1,H17,H16,11
306,2,1,H19,H18,12
307,1,1,H22,H21,13
402,95,1,H27,H26,14
402,22,1,H28,H27,15
428,26,1,H30,H29,16
442,14,1,H33,H32,17
442,2,1,H34,H33,18
447,7,1,H35,H34,19
491,51,1,H36,H35,20
492,1,1,H41,H40,21
494,2,1,H43,H42,22
496,2,1,H46,H45,23
499,5,1,H47,H46,24
502,3,1,H49,H48,25
522,23,1,H50,H49,26
593,71,1,H52,H51,27
595,2,1,H54,H53,28
609,14,1,H59,H58,29
609,11,1,H60,H59,30
696,87,1,H64,H63,31
749,53,1,H70,H69,32
752,3,1,H73,H72,33
753,1,1,H75,H74,34
910,157,1,H77,H76,35
910,1,1,H78,H77,36
942,32,1,H82,H81,37
942,2,1,H83,H82,38
1020,80,1,H84,H83,39
1020,16,1,H85,H84,40
1091,87,1,H86,H85,41
1091,46,1,H87,H86,42
1189,98,1,H91,H90,43
1189,2,1,H92,H91,44
1194,7,1,H93,H92,45
1201,7,1,H95,H94,46
1201,6,1,H96,H95,47
1205,4,1,H98,H97,48
1217,12,1,H100,H99,49
