agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,5000.0,,-5000.0,0,5000.0,0.0,0.0
H1,,,,31.25,119,,,,108,42.25,150.25,108,0.0,0.0
H2,,,,31.25,83,,,,298,-183.75,114.25,298,0.0,0.0
H3,,,,31.25,273,,,,60,244.25,304.25,60,0.0,0.0
H4,,,,31.25,35,,,,80,-13.75,66.25,80,0.0,0.0
H5,,,,31.25,55,,,,56,30.25,86.25,56,0.0,0.0
H6,,,,31.25,31,,,,46,16.25,62.25,46,0.0,0.0
H7,,,,31.25,21,,,,336,-283.75,52.25,336,0.0,0.0
H8,,,,31.25,311,,,,43,299.25,342.25,43,0.0,0.0
H9,,,,31.25,18,,,,127,-77.75,49.25,127,0.0,0.0
H10,,,,31.25,102,,,,83,50.25,133.25,83,0.0,0.0
H11,,,,31.25,58,,,,353,-263.75,89.25,353,0.0,0.0
H12,,,,31.25,328,,,,36,323.25,359.25,36,0.0,0.0
H13,,,,31.25,11,,,,43,-0.75,42.25,43,0.0,0.0
H14,,,,31.25,18,,,,96,-46.75,49.25,96,0.0,0.0
H15,,,,31.25,71,,,,29,73.25,102.25,29,0.0,0.0
H16,,,,31.25,4,,,,87,-51.75,35.25,87,0.0,0.0
H17,,,,31.25,62,,,,201,-107.75,93.25,201,0.0,0.0
H18,,,,31.25,176,,,,25,182.25,207.25,25,0.0,0.0
H19,,,,31.25,0,,,,131,-99.75,31.25,131,0.0,0.0
H20,,,,31.25,106,,,,160,-22.75,137.25,160,0.0,0.0
H21,,,,31.25,135,,,,38,128.25,166.25,38,0.0,0.0
H22,,,,31.25,13,,,,218,-173.75,44.25,218,0.0,0.0
H23,,,,31.25,193,,,,31,193.25,224.25,31,0.0,0.0
H24,,,,31.25,6,,,,258,-220.75,37.25,258,0.0,0.0
H25,,,,31.25,233,,,,44,220.25,264.25,44,0.0,0.0
H26,,,,31.25,19,,,,300,-249.75,50.25,300,0.0,0.0
H27,,,,31.25,275,,,,315,-8.75,306.25,315,0.0,0.0
H28,,,,31.25,290,,,,61,260.25,321.25,61,0.0,0.0
H29,,,,31.25,36,,,,30,37.25,67.25,30,0.0,0.0
H30,,,,31.25,5,,,,34,2.25,36.25,34,0.0,0.0
H31,,,,31.25,9,,,,45,-4.75,40.25,45,0.0,0.0
H32,,,,31.25,20,,,,198,-146.75,51.25,198,0.0,0.0
H33,,,,31.25,173,,,,63,141.25,204.25,63,0.0,0.0
H34,,,,31.25,38,,,,41,28.25,69.25,41,0.0,0.0
H35,,,,31.25,16,,,,242,-194.75,47.25,242,0.0,0.0
H36,,,,31.25,217,,,,145,103.25,248.25,145,0.0,0.0
H37,,,,31.25,120,,,,38,113.25,151.25,38,0.0,0.0
H38,,,,31.25,13,,,,33,11.25,44.25,33,0.0,0.0
H39,,,,31.25,8,,,,59,-19.75,39.25,59,0.0,0.0
H40,,,,31.25,34,,,,230,-164.75,65.25,230,0.0,0.0
H41,,,,31.25,205,,,,306,-69.75,236.25,306,0.0,0.0
H42,,,,31.25,281,,,,171,141.25,312.25,171,0.0,0.0
H43,,,,31.25,146,,,,104,73.25,177.25,104,0.0,0.0
H44,,,,31.25,79,,,,48,62.25,110.25,48,0.0,0.0
H45,,,,31.25,23,,,,75,-20.75,54.25,75,0.0,0.0
H46,,,,31.25,50,,,,152,-70.75,81.25,152,0.0,0.0
H47,,,,31.25,127,,,,286,-127.75,158.25,286,0.0,0.0
H48,,,,31.25,261,,,,213,79.25,292.25,213,0.0,0.0
H49,,,,31.25,188,,,,76,143.25,219.25,76,0.0,0.0
H50,,,,31.25,51,,,,30,52.25,82.25,30,0.0,0.0
H51,,,,31.25,5,,,,33,3.25,36.25,33,0.0,0.0
H52,,,,31.25,8,,,,88,-48.75,39.25,88,0.0,0.0
H53,,,,31.25,63,,,,27,67.25,94.25,27,0.0,0.0
H54,,,,31.25,2,,,,410,-376.75,33.25,410,0.0,0.0
H55,,,,31.25,385,,,,115,301.25,416.25,115,0.0,0.0
H56,,,,31.25,90,,,,277,-155.75,121.25,277,0.0,0.0
H57,,,,31.25,252,,,,158,125.25,283.25,158,0.0,0.0
H58,,,,31.25,133,,,,38,126.25,164.25,38,0.0,0.0
H59,,,,31.25,13,,,,69,-24.75,44.25,69,0.0,0.0
H60,,,,31.25,44,,,,180,-104.75,75.25,180,0.0,0.0
H61,,,,31.25,155,,,,103,83.25,186.25,103,0.0,0.0
H62,,,,31.25,78,,,,150,-40.75,109.25,150,0.0,0.0
H63,,,,31.25,125,,,,140,16.25,156.25,140,0.0,0.0
H64,,,,31.25,115,,,,294,-147.75,146.25,294,0.0,0.0
H65,,,,31.25,269,,,,114,186.25,300.25,114,0.0,0.0
H66,,,,31.25,89,,,,221,-100.75,120.25,221,0.0,0.0
H67,,,,31.25,196,,,,340,-112.75,227.25,340,0.0,0.0
H68,,,,31.25,315,,,,145,201.25,346.25,145,0.0,0.0
H69,,,,31.25,120,,,,26,125.25,151.25,26,0.0,0.0
H70,,,,31.25,1,,,,65,-32.75,32.25,65,0.0,0.0
H71,,,,31.25,40,,,,98,-26.75,71.25,98,0.0,0.0
H72,,,,31.25,73,,,,440,-335.75,104.25,440,0.0,0.0
H73,,,,31.25,415,,,,100,346.25,446.25,100,0.0,0.0
H74,,,,31.25,75,,,,55,51.25,106.25,55,0.0,0.0
H75,,,,31.25,30,,,,68,-6.75,61.25,68,0.0,0.0
H76,,,,31.25,43,,,,50,24.25,74.25,50,0.0,0.0
H77,,,,31.25,25,,,,191,-134.75,56.25,191,0.0,0.0
H78,,,,31.25,166,,,,129,68.25,197.25,129,0.0,0.0
H79,,,,31.25,104,,,,131,4.25,135.25,131,0.0,0.0
H80,,,,31.25,106,,,,42,95.25,137.25,42,0.0,0.0
H81,,,,31.25,17,,,,146,-97.75,48.25,146,0.0,0.0
H82,,,,31.25,121,,,,501,-348.75,152.25,501,0.0,0.0
H83,,,,31.25,476,,,,50,457.25,507.25,50,0.0,0.0
H84,,,,31.25,25,,,,110,-53.75,56.25,110,0.0,0.0
H85,,,,31.25,85,,,,245,-128.75,116.25,245,0.0,0.0
H86,,,,31.25,220,,,,56,195.25,251.25,56,0.0,0.0
