P_prefix,amount,day,payee,payer,step
45,45,1,H3,H2,1
45,14,1,H4,H3,2
134,89,1,H7,H6,3
224,90,1,H9,H8,4
224,2,1,H10,H9,5
249,25,1,H14,H13,6
281,32,1,H17,H16,7
284,3,1,H19,H18,8
319,35,1,H22,H21,9
320,36,1,H23,H22,10
424,104,1,H26,H25,11
424,52,1,H27,H26,12
432,8,1,H30,H29,13
436,12,1,H31,H30,14
436,6,1,H32,H31,15
448,18,1,H33,H32,16
487,39,1,H35,H34,17
487,19,1,H36,H35,18
509,22,1,H38,H37,19
528,19,1,H40,H39,20
585,57,1,H42,H41,21
689,104,1,H44,H43,22
689,35,1,H45,H44,23
724,35,1,H47,H46,24
747,23,1,H49,H48,25
788,41,1,H51,H50,26
793,5,1,H53,H52,27
816,28,1,H54,H53,28
827,39,1,H55,H54,29
904,77,1,H58,H57,30
935,31,1,H61,H60,31
938,34,1,H62,H61,32
938,10,1,H63,H62,33
944,6,1,H65,H64,34
992,48,1,H67,H66,35
992,22,1,H68,H67,36
1081,89,1,H71,H70,37
1088,96,1,H72,H71,38
1088,11,1,H73,H72,39
1106,18,1,H75,H74,40
1112,6,1,H77,H76,41
1147,35,1,H79,H78,42
1159,47,1,H80,H79,43
1217,58,1,H82,H81,44
1218,1,1,H84,H83,45
1246,28,1,H87,H86,46
1286,40,1,H91,H90,47
1286,8,1,H92,H91,48
1307,29,1,H93,H92,49
1307,23,1,H94,H93,50
1307,16,1,H95,H94,51
1310,3,1,H98,H97,52
1326,16,1,H1,H100,53
