agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,2500.0,-2500.0,0,2500.0,0.0,0.0
H1,,,,61,,,,61,61,0,0.0,0.0
H2,,,,,,,,0,0,0,0.0,0.0
H3,,,,2.0,,,,2.0,2.0,0,0.0,0.0
H4,,,,,,,,0,0,0,0.0,0.0
H5,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H6,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H7,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H8,,,,53.0,,,,53.0,53.0,0,0.0,0.0
H9,,,,38.0,,,,38.0,38.0,0,0.0,0.0
H10,,,,,,,,0,0,0,0.0,0.0
H11,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H12,,,,33.0,,,,33.0,33.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H15,,,,29.0,,,,29.0,29.0,0,0.0,0.0
H16,,,,33.0,,,,33.0,33.0,0,0.0,0.0
H17,,,,32.0,,,,32.0,32.0,0,0.0,0.0
H18,,,,9.0,,,,9.0,9.0,0,0.0,0.0
H19,,,,39.0,,,,39.0,39.0,0,0.0,0.0
H20,,,,,,,,0,0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H23,,,,23.0,,,,23.0,23.0,0,0.0,0.0
H24,,,,,,,,0,0,0,0.0,0.0
H25,,,,,,,,0,0,0,0.0,0.0
H26,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H27,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H28,,,,21.0,,,,21.0,21.0,0,0.0,0.0
H29,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H30,,,,27.0,,,,27.0,27.0,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H33,,,,18.0,,,,18.0,18.0,0,0.0,0.0
H34,,,,,,,,0,0,0,0.0,0.0
H35,,,,,,,,0,0,0,0.0,0.0
H36,,,,81.0,,,,81.0,81.0,0,0.0,0.0
H37,,,,,,,,0,0,0,0.0,0.0
