P_prefix,amount,day,payee,payer,step
73,73,1,H4,H3,1
152,79,1,H6,H5,2
152,64,1,H7,H6,3
152,42,1,H8,H7,4
152,14,1,H9,H8,5
152,1,1,H10,H9,6
172,20,1,H12,H11,7
172,12,1,H13,H12,8
192,20,1,H15,H14,9
192,16,1,H16,H15,10
192,8,1,H17,H16,11
192,1,1,H18,H17,12
208,17,1,H19,H18,13
208,3,1,H20,H19,14
261,53,1,H23,H22,15
263,55,1,H24,H23,16
323,60,1,H27,H26,17
323,21,1,H28,H27,18
327,25,1,H29,H28,19
327,4,1,H30,H29,20
327,2,1,H31,H30,21
332,5,1,H33,H32,22
339,12,1,H34,H33,23
345,6,1,H37,H36,24
364,19,1,H41,H40,25
364,2,1,H42,H41,26
373,9,1,H46,H45,27
411,38,1,H48,H47,28
432,59,1,H49,H48,29
432,19,1,H50,H49,30
432,18,1,H51,H50,31
436,4,1,H53,H52,32
450,18,1,H54,H53,33
463,13,1,H58,H57,34
463,1,1,H59,H58,35
465,2,1,H61,H60,36
484,19,1,H63,H62,37
531,47,1,H66,H65,38
539,55,1,H67,H66,39
539,12,1,H68,H67,40
540,1,1,H70,H69,41
566,26,1,H73,H72,42
568,2,1,H76,H75,43
603,35,1,H79,H78,44
603,35,1,H80,H79,45
670,67,1,H82,H81,46
670,6,1,H83,H82,47
675,11,1,H84,H83,48
677,2,1,H86,H85,49
685,10,1,H87,H86,50
706,31,1,H88,H87,51
719,13,1,H90,H89,52
759,40,1,H93,H92,53
770,51,1,H94,H93,54
770,32,1,H95,H94,55
791,21,1,H97,H96,56
791,9,1,H98,H97,57
852,61,1,H1,H100,58
