agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,20172.0,-20172.0,0,20172.0,0.0,0.0
H1,,,,244.0,,,,244.0,244.0,0,0.0,0.0
H2,,,,156.0,,,,156.0,156.0,0,0.0,0.0
H3,,,,214.0,,,,214.0,214.0,0,0.0,0.0
H4,,,,231.0,,,,231.0,231.0,0,0.0,0.0
H5,,,,148.0,,,,148.0,148.0,0,0.0,0.0
H6,,,,240.0,,,,240.0,240.0,0,0.0,0.0
H7,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H8,,,,265.0,,,,265.0,265.0,0,0.0,0.0
H9,,,,117.0,,,,117.0,117.0,0,0.0,0.0
H10,,,,306.0,,,,306.0,306.0,0,0.0,0.0
H11,,,,185.0,,,,185.0,185.0,0,0.0,0.0
H12,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H13,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H14,,,,229.0,,,,229.0,229.0,0,0.0,0.0
H15,,,,221.0,,,,221.0,221.0,0,0.0,0.0
H16,,,,191.0,,,,191.0,191.0,0,0.0,0.0
H17,,,,188.0,,,,188.0,188.0,0,0.0,0.0
H18,,,,231.0,,,,231.0,231.0,0,0.0,0.0
H19,,,,161.0,,,,161.0,161.0,0,0.0,0.0
H20,,,,156.0,,,,156.0,156.0,0,0.0,0.0
H21,,,,278.0,,,,278.0,278.0,0,0.0,0.0
H22,,,,123.0,,,,123.0,123.0,0,0.0,0.0
H23,,,,290.0,,,,290.0,290.0,0,0.0,0.0
H24,,,,232.0,,,,232.0,232.0,0,0.0,0.0
H25,,,,160.0,,,,160.0,160.0,0,0.0,0.0
H26,,,,215.0,,,,215.0,215.0,0,0.0,0.0
H27,,,,125.0,,,,125.0,125.0,0,0.0,0.0
H28,,,,300.0,,,,300.0,300.0,0,0.0,0.0
H29,,,,184.0,,,,184.0,184.0,0,0.0,0.0
H30,,,,176.0,,,,176.0,176.0,0,0.0,0.0
H31,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H32,,,,326.0,,,,326.0,326.0,0,0.0,0.0
H33,,,,171.0,,,,171.0,171.0,0,0.0,0.0
H34,,,,126.0,,,,126.0,126.0,0,0.0,0.0
H35,,,,155.0,,,,155.0,155.0,0,0.0,0.0
H36,,,,218.0,,,,218.0,218.0,0,0.0,0.0
H37,,,,316.0,,,,316.0,316.0,0,0.0,0.0
H38,,,,227.0,,,,227.0,227.0,0,0.0,0.0
H39,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H40,,,,291.0,,,,291.0,291.0,0,0.0,0.0
H41,,,,237.0,,,,237.0,237.0,0,0.0,0.0
H42,,,,139.0,,,,139.0,139.0,0,0.0,0.0
H43,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H44,,,,219.0,,,,219.0,219.0,0,0.0,0.0
H45,,,,198.0,,,,198.0,198.0,0,0.0,0.0
H46,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H47,,,,232.0,,,,232.0,232.0,0,0.0,0.0
H48,,,,152.0,,,,152.0,152.0,0,0.0,0.0
H49,,,,186.0,,,,186.0,186.0,0,0.0,0.0
H50,,,,219.0,,,,219.0,219.0,0,0.0,0.0
H51,,,,211.0,,,,211.0,211.0,0,0.0,0.0
H52,,,,160.0,,,,160.0,160.0,0,0.0,0.0
H53,,,,262.0,,,,262.0,262.0,0,0.0,0.0
H54,,,,196.0,,,,196.0,196.0,0,0.0,0.0
H55,,,,234.0,,,,234.0,234.0,0,0.0,0.0
H56,,,,160.0,,,,160.0,160.0,0,0.0,0.0
H57,,,,179.0,,,,179.0,179.0,0,0.0,0.0
H58,,,,165.0,,,,165.0,165.0,0,0.0,0.0
H59,,,,270.0,,,,270.0,270.0,0,0.0,0.0
H60,,,,214.0,,,,214.0,214.0,0,0.0,0.0
H61,,,,130.0,,,,130.0,130.0,0,0.0,0.0
H62,,,,256.0,,,,256.0,256.0,0,0.0,0.0
